VariableID||Description
406||Elemento correc. con índice 0 en cadena de piezas.
407||Elemento correc. con índice 1 en cadena de piezas.
408||Elemento correc. con índice 2 en cadena de piezas.
409||Elemento correc. con índice 3 en cadena de piezas.
410||Elemento correc. con índice 0 en cadena herram.
411||Elemento correc. con índice 1 en cadena herram.
412||Elemento correc. con índice 2 en cadena herram.
413||Elemento correc. con índice 3 en cadena herram.
414||Nombre de una transformada cinemática activa
415||Direcc. orientación índice 0 en cadena de piezas.
416||Direcc. orientación índice 1 en cadena de piezas.
417||Direcc. orientación índice 2 en cadena de piezas.
418||Direcc. orientación índice 0 en cadena herram.
419||Direcc. orientación índice 1 en cadena herram.
420||Direcc. orientación índice 2 en cadena herram.
421||Posición de eje de orientación en cadena cinem.
422||Parámetros de la transformada actual
423||Número del juego de datos de transformada actual
424||Segmento con el índice 0 en la cadena de piezas.
425||Segmento con el índice 1 en la cadena de piezas.
426||Segmento con el índice 2 en la cadena de piezas.
427||Segmento con el índice 3 en la cadena de piezas.
428||Segmento con índice 0 en cadena de herramientas.
429||Segmento con índice 1 en cadena de herramientas.
430||Segmento con índice 2 en cadena de herramientas.
431||Segmento con índice 3 en cadena de herramientas.
432||Nº herramienta activo
433||Herr. activa para nº D plano hasta 8 dígitos
434||Equivale a actTNumber para búsqueda con rango.
435||Cota de adaptador y de base de herramienta activa.
436||Datos correc. herram. activos antes de la búsqueda
437||Corrección de preparación de la herramienta activa
438||Componente geométrica de la herramienta activa
439||Componente de desgaste de la herramienta activa
440||Identificador de la herramienta activa
441||Longitud de herramienta activa 1
442||Longitud de herramienta activa 2
443||Longitud de herramienta activa 3
444||Asig. componentes longitud herram. p.herr.torneado
445||Asignación comp. longitud herr. torneado (SSL)
446||Radio de herramienta activo
447||Corrección aditiva de la herramienta activa
448||Parte del portaherram. en longitud de herramienta
449||Longitud total de la herramienta activa
450||Transformada activa
451||Sistema coord. para limit. campo trabajo
452||Limit. campo trabajo espec. sist. coord. negativo
453||Limit. campo trabajo espec. sist. coord. positivo
454||Limit. campo trabajo espec. sist. coord. neg. vál.
455||Limit. campo trabajo espec. sist. coord. pos. vál.
456||Grupo de campos de trabajo activo en el IPO
457||Velocidad tray. en coord. básicas
458||Velocidad de trayectoria en el BKS
459||Velocidad de trayectoria en el WKS (SYNACT)
460||Velocidad de trayectoria en sistema coord. pieza
461||Corr.aditiva avance contorneado p. acciones síncr.
462||Estado de la función AFIS
463||Función G activa en acción síncrona 
464||Velocidad de transmisión de Link
465||Todos los ejes están referenciados.
466||Ejes en parada precisa
467||Factor para vigilancia de vida útil
468||Variable de contador de acuses
469||Variable de contador de comandos
470||Distancia puesto MT herramienta cambiada
471||Número de comando
472||Nº puesto origen nueva herramienta
473||Nº puesto origen herramienta anterior
474||Nº puesto nueva herramienta 
475||Nº puesto destino nueva herramienta
476||Nº puesto destino herramienta anterior
477||Almacén origen nueva herramienta
478||Almacén origen herramienta anterior
479||Almacén nueva herramienta 
480||Almacén destino nueva herramienta
481||Almacén destino herramienta anterior
482||Nº puesto Multitool herramienta cambiada
483||Nº Multitool herramienta
484||Número de puestos definidos en la Multitool
485||Estado de comando
486||Nº portaherramientas
487||Número T
488||Tipo codificación distancia Multitool
489||Frames base activos específ. canal
490||Información de la secuencia activa en interpolador
491||Tipo de la secuencia activa en el interpolador
492||Información tipo secuencia
493||Hay alarma de NCK.
494||Indica los ejes presentes.
495||Contador de cambios de la configuración de ejes
496||Estado del bloqueo de arranque específico de canal
497||Estado del canal (1 = activo)
498||Señal del PLC al ciclo
499||Tiempo de espera programado
500||Avance de interpolación, consigna
501||Avance de interpolación en búsqueda
502||Parámetros de la transformada programada
503||Nº juego datos transformada progr. búsqueda sec.
504||Transform. progr. en búsqueda de secuencia
505||Número del volante de contorno asignado
506||Detectada secuencia errónea
507||Señal del ciclo al PLC
508||Servicio cíclico de variables restringido
509||Parada en área programa actual con retardo
510||Estado de error del PI _N_DELOBJ
511||Sentido desplazam.
512||Long. trayectoria para evento de registro DRAW_POS
513||Ventana de tiempo para evento de registro DRAW_POS
514||Activar corrección adicional del rápido
515||Ejecutar de externo activo
516||Avance de interpolación, corrección
517||Avance de interpolación, unidades
518||Avance interpolación, unidades (búsqueda)
519||Búsqueda sec. activa
520||G00: Ejes tray. se desplazan como ejes pos.
521||Por definir
522||Parámetros booleanos Generador de corte
523||Parámetros CHAR Generador de corte
524||Parámetros INT Generador de corte
525||Parámetros DOUBLE Generador de corte
526||Parámetros CHAR16 Generador de corte
527||Parámetros CHAR160 Generador de corte
528||Parámetros CHAR32 Generador de corte
529||Tamaño matriz parámetros Generador de corte
530||Nº corrección de herramienta activo en el modo ISO
531||Contador para nuevo LUD-ACC disponible
532||Funciones de canal de máquina activas
533||Array de estados para la marca WAIT
534||Índice del string encontrado
535||Contador para fin de programa
536||Contador para la tecla Reset
537||Contador para la tecla Arranque CN
538||Contador para la señal Arranque CN
539||Long. trayectoria para evento registro NEW_MOT_SEQ
540||Número portaherramientas en TOA del canal
541||Registro: tipos de evento estándar
542||Registro: tipos de evento OEM
543||Tiempo de ejecución neto del último programa CN
544||Contador de cambios para oldProgNetTime
545||Corr. acel. eje avance
546||Corrección tirón por eje avance
547||Corr. velocidad eje avance
548||Offset de eje del portaherramientas activo
549||Vector de eje del portaherramientas activo
550||Vector de offset del portaherramientas activo
551||Nº de transformación
552||Índice del eje de orientación en la cadena cin.
553||Índice eje de canal de eje de orientación (ext.).
554||Índice eje de canal de eje de orientación (int.).
555||Invertir sentido giro cabezal herramienta
556||Invertir sentido giro cabezal herr. (búsqueda sec)
557||Último valor progr. CUTMOD
558||Último valor progr. CUTMODK
559||CUTMODK activo
560||CUTMODK activo (búsqueda de secuencia)
561||Último valor CUTMODK progr. (búsqueda secuencia)
562||Último valor CUTMOD progr. (búsqueda de secuencia)
563||RE criterio de cambio de secuencia
564||Portaherramientas maestro para selección de filo
565||Offset normal
566||Dif. angular entre ejes orientación (1ª solución)
567||Dif. angular entre ejes orientación (2ª solución)
568||Ángulo de los ejes de orientación (1ª solución)
569||Ángulo de los ejes de orientación (2ª solución)
570||Estado cálculo de ángulo con prog. orientación
571||Estado ejes de orientación con prog. orientación
572||Número duplo herramienta programada
573||Eventos progr. activos
574||Disparador de la medición de tiempo
575||Estado del programa
576||Número herramienta programada
577||Herr. progr. para nº D plano hasta 8 dígitos
578||Identificador herramienta programada
579||Valor programado del comando $P_USEKT
580||El NCK espera autorización para un programa CN.
581||Contador cambios zona protegida
582||Activar el evento en el avance
583||Registro: usuarios activos
584||Portaherr. orientable activo
585||Ángulo de los ejes para portaherramientas
586||Diferencia angular de ejes para portaherramientas
587||Número de portaherramientas disponibles
588||Portaherramientas, número soluciones
589||Portaherramientas, estado
590||Ángulo giro para posición filo
591||Ángulo giro para posición filo SSL
592||Orientación de herramienta
593||Giro actual de la herramienta
594||Corrección de rápido
595||Tiempo de espera restante
596||Número teórico de piezas
597||Información de estado acerca de Retirada con JOG
598||Sistema referencia orientación
599||Función con búsqueda
600||Estado de la búsqueda de secuencia
601||Asignación de programa CN a canal de interrupción
602||La búsqueda de secuencia espera al canal asociado.
603||NCU canal asociado, búsqueda secuencia en espera
604||Tolerancia de simulación
605||Soporte de la simulación de JobShop
606||Soporte simulación JobShop en búsqueda
607||Número piezas especiales (def. usuario)
608||Identifica secuencias divididas.
609||Contador inicios con bloqueo arranque espec. canal
610||Estado del bloqueo de arranque global
611||Contador de arranques CN rechazados
612||Sustituido por stopCondNew
613||Contador cambios estados parada
614||Nº de estado de parada del CN
615||Número de estados de parada activos
616||Sustituido por stopCondParNew
617||Parámetro estado de parada ASCII
618||Parámetro estado de parada
619||Etiqueta de fecha/hora BCD para estado de parada
620||Operación de parada activa
621||Contador de cambios para operación de parada
622||Supresión de instrucciones de lenguaje
623||Nº alarma en comprobación sintáctica
624||Parámetro 1 de alarma en comprobación sintáctica
625||Parámetro 2 de alarma en comprobación sintáctica
626||Parámetro 3 de alarma en comprobación sintáctica
627||Parámetro 4 de alarma en comprobación sintáctica
628||Fila errónea en la comprobación sintáctica
629||Estado de la función "Comprobación sintáctica"
630||Paso de rosca actual
631||Paso de rosca actual en búsqueda
632||Unidad tiempo espera
633||Tiempo desde un cambio de secuencia, en s
634||Tiempo desde un cambio de secuencia, en ciclos IPO
635||Offset de radio de redondeo de herramienta TOFFCR
636||Offset de longitud de herramienta TOFFL
637||Offset de longitud de herramienta TOFF en el WKS
638||Offset de radio de herramienta TOFFR
639||Contador de cambios para datos herramienta/almacén
640||Contador de cambios para correcciones herramienta
641||Contador de cambios para datos correc. herram. ISO
642||Contador de cambios para datos de almacén
643||Información de orientación de herramienta en WKS
644||Datos actuales de portaherramientas
645||Número de portaherramientas o cabezal del D activo
646||Total de piezas fabricadas
647||Transformada activa
648||Sistema de referencia de translación
649||Valor de compensación OA
650||RE diferencia de sincronismo
651||Diferencia de sincronismo con signo
652||Diferencia de sincronismo de valor real
653||Estado diferencia sincronismo valor real
654||Valor real de orientación de herramienta
655||Ángulo entre consigna y valor real de orientación
656||Estado valor real de orientación
657||Valor real de giro de la herramienta
658||Ángulo entre vector cons. y vector real giro herr.
659||Estado del cálculo del valor real de giro
660||Ruta externa para el programa seleccionado
661||Avance rec. prueba
662||Ángulo de inicio del roscado
663||Consigna ENS relativa actual de un eje
664||Trayecto residual enclavado por eje en el WKS
665||Estado de la programación de diámetro
666||Trayecto eje inicio sec. sistema coordenadas pieza
667||Trayecto residual eje vaivén en WKS
668||Trayecto eje inicio sec. sistema coord. pieza
669||Trayecto desde el inicio del movimiento en el BKS
670||Trayecto desde el inicio del movimiento en el WKS
671||Consigna BKS
672||Consigna actual de un eje cartesiano
673||Consigna BKS incl. componentes superposición
674||Consigna actual tras la 1ª transformada
675||Consigna actual tras la 2ª transformada
676||Consigna actual tras la 3ª transformada
677||Consigna WKS incl. componentes superposición
678||Valor medido en el sistema de coordenadas de pieza
679||Acceso resultados med. evento disp. 1 en el WKS
680||Acceso resultados med. evento disp. 2 en el WKS
681||Acceso resultados med. evento disp. 3 en el WKS
682||Acceso resultados med. evento disp. 4 en el WKS
683||Consigna de WKS relativa actual de un eje
684||Estado de la asignación a G96/G961/G962
685||Valor de superposición en dirección a herramienta
686||Valor límite alcanzado a través de $AA_TOFF[ ]
687||Diferencia acel. y avance $AA_TOFF[ ]
688||Valor total superpos. en dirección a herramienta
689||Vel. eje en coordenadas pieza
690||Punto reposicionamiento en contorno
691||Trayecto residual en el ENS
692||Avance por eje, valor real
693||$$/C/SEGA/actFeedRate con avance/vuelta
694||Valor real en el sistema de coordenadas básico
695||Alojamiento herramienta activa en sistema básico
696||$$actToolBasePosBasic con conv. diámetro
697||$$/C/SGA/actToolBasePos con conv. diámetro
698||Consigna actual relativa al BNS
699||$$actToolBasPosBN con conv. diámetro
700||Consigna actual en el sistema de coordenadas ENS
701||Equivale a $$actToolBasPosEN Mode = 1
702||Valor real de posición referido al frame WOS
703||Eje activo
704||$$/C/SEGA/axisFeedRateUnit con avance/vuelta
705||Unidad del avance por eje
706||Avance por eje, consigna
707||$$/C/SEGA/cmdFeedRate con avance/vuelta
708||Posición final programada en el BKS
709||Posición ENS programada 
710||Posición ENS programada para búsqueda de secuencia
711||Posición como diámetro o radio
712||Identificación de eje geométrico/auxiliar
713||Valor DRF
714||Total de las correcciones de radio de longitud
715||Corrección de avance
716||Nº de eje geométrico
717||Número del volante asignado
718||Índice de eje absoluto
719||Criterio fin mov. con interpol. eje indiv.
720||Número del volante de orientación asignado
721||Especificación de eje
722||Subespecificación
723||Tipo de eje
724||Posición actual de encóder de BKS de un eje
725||Posición actual cartesiana de BKS de un eje
726||Valor real a la salida de la 1ª transformada
727||Valor real a la salida de la 2ª transformada
728||Valor real a la salida de la 3ª transformada
729||Valor real actual de WKS de un eje
730||Valor actual de aceleración axial 
731||Valor actual de aceleración en porcentaje
732||Posición de división actual
733||Indica si hay alarmas presentes.
734||Estado eje respecto a cambio eje
735||Tipo eje respecto a cambio eje 
736||Estado del bloqueo de eje/cabezal
737||Fuente del bloqueo de eje/cabezal
738||Decalajes axiales de un eje
739||Condiciones para parada de interpolador en el BKS
740||Condiciones para parada de interpolador en el MKS
741||Estado de frenado actual
742||Eje en el canal
743||Posición de colisión
744||Estado de acoplamiento actual cabezal esclavo
745||Acopl. gen.: valor corrección dif. sincronismo
746||Acopl. gen.: trayecto para $$aaCoupCorr
747||Offset de posición para cabezal síncrono consigna
748||Dependencia con otros ejes
749||Selección de las cadenas de filtro de consigna
750||Trayecto eje desde inicio sec. en sis.coord.básico
751||Trayecto total de frenado, BKS
752||Parte del comando en trayecto frenado eje ax BKS.
753||Parte de corrección del trayecto de frenado, BKS
754||Parte dependiente del trayecto de frenado, BKS
755||Trayecto total de frenado, MKS
756||Parte trayecto de frenado según instrucciones, MKS
757||Parte de corrección del trayecto de frenado, MKS
758||Parte dependiente del trayecto de frenado, MKS
759||Trayecto eje desde fin sec. en sis. coord. básico
760||Trayecto residual eje vaivén en sistema básico
761||El primer sistema de medida está activo. 
762||El segundo sistema de medida está activo. 
763||El sistema de medida está activo. 
764||Autorización eje ESR
765||Estado de eje ESR
766||Disparo ESR
767||Punto fijo seleccionado
