VariableID||Description
342||Time step in the simulation
343||Channel status according to $AC_STAT
344||Active G00 tolerance factor
345||Free memory for synchronous actions
346||Status of a synchronized action
347||Current runtime for synchronized actions
348||Average runtime for synchronized actions
349||Longest runtime for synchronized actions
350||Tangent angle at the block end point
351||Active tool carrier
352||Trigger variable ACKnowledgeTrigger
353||Trigger variable: CoMmadTrigger
354||Collision position in MCS
355||Active total offset
356||Active total offset for block search
357||Number of active tool edge
358||Replaced by actDNumberFanuc32
359||Offset memory number radius (ISO Dialect))
360||Corresp. to actNumber for block search with calc.
361||Duplo number of active tool
362||Actual value of the interpolation feedrate
363||Interpolation feed extended, actual value
364||Path feedrate limitation
365||Index of the active set frame
366||Index of the actively set grinding frame
367||Replaced by actHNumberFanuc32
368||Offset memory number length (Fanuc)
369||Programmed lead
370||Current lead
371||Current lead change
372||Time from the beginning of the block in seconds
373||Time from begin. of block in interpolation cycles
374||Time variable in seconds
375||Active interpolation mode search run
376||Active interpolation mode
377||Active language mode
378||Active no. of the master tool holder
379||Number of the multitool with active tool
380||Number of the MT place with active tool
381||Setpoint of the tool orientation
382||Setpoint of the orientation with overlays
383||Overlay of the tool orientation (angle).
384||Overlaid orientation
385||Overlay of the tool orientation
386||Remaining tool orientation angle
387||End orientation
388||Setpoint of the tool rotation.
389||Setpoint of rotation with overlays
390||Overlay of the tool rotation (angle).
391||Overlaid rotation of the orientation
392||Overlay of the tool rotation
393||Remaining tool rotation angle
394||End rotation vector of the current block
395||X component of tool in WCS
396||Y component of tool in WCS
397||Z component of tool in WCS
398||Total path override for synchronized actions
399||Path acceleration limitation
400||Actual number of workpieces
401||Runtime of selected NC program
402||Code number of the active transformation
403||Active chained transformation
404||Correction element with index 0 in the part chain.
405||Correction element with index 1 in the part chain.
406||Correction element with index 2 in the part chain.
407||Correction element with index 3 in the part chain.
408||Correction element with index 0 in the tool chain.
409||Correction element with index 1 in the tool chain.
410||Correction element with index 2 in the tool chain.
411||Correction element with index 3 in the tool chain.
412||Name of an active kinematic transformation
413||Orient. axis direction with index 0 in part chain.
414||Orient. axis direction with index 1 in part chain.
415||Orient. axis direction with index 2 in part chain.
416||Orientation direction index 0 in tool chain.
417||Orientation direction index 1 in tool chain.
418||Orientation direction index 2 in tool chain.
419||Position of an orientation axis in the kin. chain.
420||Parameter(s) of the current transformation
421||Number of current transformer data record
422||Section with the index 0 in the part chain.
423||Section with the index 1 in the part chain.
424||Section with the index 2 in the part chain.
425||Section with the index 3 in the part chain.
426||Section with the index 0 in the tool chain.
427||Section with the index 1 in the tool chain.
428||Section with the index 2 in the tool chain.
429||Section with the index 3 in the tool chain.
430||Active tool number
431||No. of active tool for flat D-no. max 8 digits
432||corr. to actTNumber for block search without calc.
433||Adapter or base dimension of the active tool.
434||Active tool offset data before the search
435||Setup offset of the active tool
436||Geometry component of the active tool
437||Wear component of the active tool
438|| Identifier of active tool
439||Active tool length 1
440||Active tool length 2
441||Active tool length 3
442||Assign. tool length components for turning tools
443||Assign. lngth comps f. turning tool (block search)
444||Active tool radius
445||Total offset of the active tool
446||Contribution of tool carrier to the tool length
447||Total length of the active tool
448||Active transformation
449||Coordinate system for working area limitation
450||Coord.-specific working area limitation, negative
451||Coord.-specific working area limitation positive
452||Coord.-spec. work. area limitation, negative valid
453||Coord.-spec. work. area limitation, positive valid
454||Active working area group in the IPO
455||Path veloc. in basic coordinate system
456||Path velocity in the BCS
457||Path velocity in the WCS (SYNACT)
458||Path velocity in the workpiece coordinate system
459||Add. path feed correction for synchronous actions
460||Status of the AFIS function
461||active G function in synchronized action 
462||Link transfer rate
463||All axes referenced
464||Axes in exact stop
465||Factor for tool life monitoring
466||Acknowledgment counter variable
467||Command counter variable
468||Distance of the MT place of the loaded tool
469||Command number
470||Source location number new tool
471||Source location number old tool
472||Location number of the new tool
473||Target location number new tool
474||Target location number old tool
475||Source magazine new tool
476||Source magazine old tool
477||Magazine of the new tool
478||Target magazine new tool
479||Target magazine old tool
480||Number of the multitool place of the tool
481||Number of the multitool of the tool
482||Number of defined places in the multitool
483||Command status
484||Number of toolholder
485||T number
486||Type of distance coding for the multitool
487||Active channel-specific basic frames
488||Information of active block in the interpolator
489||Type of the active block in the interpolator
490||Information on block type
491||NCK alarm pending
492||Display of existing axes.
493||Counter indicating changes of axes configuration
494||Status of the channel-specific start disable
495||Channel status (1=active)
496||Signal from PLC to cycle
497||Programmed dwell time
498||Desired value of the interpolation feedrate
499||Interpolation feed during search
500||Parameter(s) of the programmed transformation
501||No. prog. transformation data record block search
502||Prog. transformation block search
503||Incorrect block occurred
504||Signal from cycle to PLC
505||Restricted cyclic variable service
506||Stop in curr.progr.area is effect.after a delay
507||Error status of PI _N_DELOBJ
508||Traversing direction
509||Path length for logging event DRAW_POS
510||Time window for logging event DRAW_POS
511||Activate additional rapid traverse override
512||Program execution from external active
513||Interpolation feedrate, override
514||Interpolation feedrate, units
515||Interpolation feedrate, units (search)
516||Block search active
517||G00: Path axes traverse as pos. axes
518||to be defined
519||Boolean parameter(s) of the cutting generator
520||CHAR parameter(s) of the cutting generator
521||INT parameter(s) of the cutting generator
522||DOUBLE parameter(s) of the cutting generator
523||CHAR16 parameter(s) of the cutting generator
524||CHAR160 parameter(s) of the cutting generator
525||CHAR32 parameter(s) of the cutting generator
526||Array size of the cutting generator parameters
527||Active tool offset number in ISO mode
528||Counter indicating that a new LUD ACC is available
529||Active channel machine function
530||Status array for the wait marker
531||Index of the found string
532||Counter for end of program
533||Counter for Reset key
534||Counter for NC-start key
535||Counter for NC start signal
536||Path length for logging event NEW_MOT_SEQ
537||Number of tool holders in the TOA of the channel
538||Logging: Standard event types
539||Logging: OEM event types
540||Net runtime of last NC program
541||Modification counter for oldProgNetTime
542||Axial acceleration override: run in
543||Axial jerk override: run in
544||Axial velocity override: run in
545||One axis offset of the active tool carrier
546||An axis vector of the active tool carrier
547||An offset vector of the active tool carrier
548||Transformation number
549||Index of the orientation axis in the kin. chain.
550||Channel axis index of an orientation axis (ext.).
551||Channel axis index of an orientation axis (int.).
552||Invert direction of spindle rotation tool
553||Invert dir. of spindle rot. tool (block search)
554||Last programmed value of CUTMOD
555||Last programmed value CUTMODK
556||CUTMODK active
557||CUTMODK active (block search)
558||Last programmed value CUTMODK (block search)
559||Last programmed value of CUTMOD (block search)
560||EG block change criterion
561||Master tool holder for cutting edge selection
562||Offset normal
563||Angle diff. of orientation axes (1st solution)
564||Angle diff. of orientation axes (2nd solution)
565||Angle of orientation axes (1st solution)
566||Angle of orientation axes (2nd solution)
567||Angle calc. status during orientation programming
568||Status of orientation axes during orientation prog
569||Duplo number of programmed tool)
570||Active prog. events
571||Trigger for time measurement
572||Program status
573||Number of programmed tool
574||No. progr. tool for flat D-no. with max. 8 digits
575||Identifier programmed tool
576||Programmed value of the command $P_USEKT
577||NCK is waiting for the release of an NC program
578||Protection zone modification counter
579||Activate event in preprocessing
580||Logging: Active users
581||Active tool carrier with orientation capability
582||Angles of axes for toolholders
583||Angular difference between toolholder axes
584||Number of available tool carriers
585||Toolholder number of solutions
586||Tool carrier status
587||Angle of rotation for edge position
588||Angle of rotation for block search edge position
589||Tool orientation
590||Current tool rotation
591||Rapid traverse override
592||Remaining dwell time
593||Setpoint number of workpieces
594||Status information on JOG retract
595||Orientation reference system
596||Function with search run
597||Status of the block search run
598||Assignment of NC program to interrupt channel
599||Block search waits for partner channel
600||Partner channel NCU, block search waits
601||Simulation tolerance
602||simulationSupport
603||Support of the JobShop simulation during search
604||Number of special workpieces (user-defined)
605||Identifies splitted blocks
606||Start counter for channel-specific start disable
607||Status of the global start disable
608||Counter for rejected NC starts
609||Replaced by stopCondNew
610||Modification counter for stop states.
611||Number of the stop state of the NC
612||Number of active stop states
613||Replaced by stopCondParNew
614||ASCII stop state parameter(s)
615||Stop state parameter(s)
616||Time stamp BCD for stop state
617||Stop run active
618||Modification counter for stop run
619||Suppression of language commands
620||Alarm number during the syntax check
621||Parameter 1 for an alarm during the syntax check
622||Parameter 2 for an alarm during the syntax check
623||Parameter 3 for an alarm during the syntax check
624||Parameter 4 for an alarm during the syntax check
625||Faulty line in the syntax check
626||Status of the "Syntax check" function
627||Current lead
628||Current lead during search run
629||Dwell time unit
630||Time after a block change in seconds
631||Time after a block change in IPO cycles
632||Tool corner radius offset TOFFCR
633||Tool length offset TOFFL
634||Tool length offset TOFFL in the WCS
635||Tool radius offset TOFFR
636||Change counter of the tool data in a channel
637||Modification counter for tool offsets
638||Modification counter for ISO tool offset data
639||Modification counter for magazine data
640||Info about tool orientation in the work
641||Current tool holder data
642||Spindle or tool number of the active D
643||Total of all machined workpieces
644||Transformation active
645||Translation reference system
646||OA compensation value
647||EG synchronism deviation
648||Synchronous run difference with sign
649||Actual value synchronism difference
650||Status of the actual value synchronism difference
651||Actual value of the tool orientation
652||Angle between setpoint and actual orientation
653||Status of the actual orientation
654||Actual value of tool rotation
655||Angle bet. setpoint & actual tool rotation vectors
656||Status of the computation of the actual rotation
657||External path for selected program
658||Dry run feedrate
659||Starting angle for thread
660||Current relative SZS setpoint of an axis
661||Stored axial dist.-to-go in WCS after DELDTG
662||Status of the diameter programming
663||Axial distance from beginning of block in the WCS
664||Axial dist.-to-go for infeed during oscill. in WCS
665||Axial distance to the end of block in the WCS
666||Path from the motion starting point in the BCS
667||Path from the motion starting point in the WCS
668||BCS setpoint
669||Current setpoint of a Cartesian axis
670||BCS setpoint value including override components
671||Current setpoint after the first transformation
672||Current setpoint after the second transformation
673||Current setpoint after the third transformation
674||WCS setpoint value including override components
675||Latched probe position retransformed in the WCS
676||Access meas. result trigger event 1 in WCS
677||Access meas. result trigger event 2 in WCS
678||Access meas. result trigger event 3 in WCS
679||Access meas. result trigger event 4 in WCS
680||Current relative WCS setpoint of an axis
681||Status of the G96/G961/G962 assignment
682||Value of tthe superimposition in the tool directio
683||Limiting value achieved via $AA_TOFF[ ]
684||Difference value main run to run in of $AA_TOFF[ ]
685||Cumulative value of superimposition in the tool di
686||Axis veloc. in workpiece coordinates
687||Return point on the contour for repositioning
688||Distance-to-go in the SZS
689||Actual value of axis-specific feedrate
690||$$/C/SEGA/actFeedRate with revolutional feedrate
691||Actual value in basic coordinate system
692||Base position of the active tool
693||$$actToolBasePosBasic with diameter conv.
694||$$/C/SGA/actToolBasePos with diameter conv.
695||Current setpoint relative to the BZS
696||$$actToolBasPosBN with diameter conv.
697||Current setpoint in the SZS coordinate system
698||corresponds to $$actToolBasPosEN Mode=1
699||Actual position value in relation to WOS frame
700||Axis active
701||$$/C/SEGA/axisFeedRateUnit with revolut. feedrate
702||Unit of axial feedrate
703||Desired value of axis-specific feedrate
704||$$/C/SEGA/cmdFeedRate with revolutional feedrate
705||Programmed SZS position
706||Programmed SZS position for block search
707||Position as diameter or radius
708||Identifier for geometry/auxiliary axis
709||DRF value
710||effComp
711||Feedrate override
712||Number of the geometry axis
713||Number of assigned handwheel
714||Absolute axis index
715||Motion end criterion for single-axis interpolation
716||Axis specification
717||Subspecification
718||Axis type
719||Current BCS encoder position of an axis
720||Cartesian BCS encoder position of an axis
721||Actual value at the output of first transformation
722||Actual value at output of second transformation
723||Actual value at the output of third transformation
724||Current WCS actual value of an axis
725||Current axial acceleration value 
726||Current acceleration value in percent
727||Current indexing position
728||Display of active alarms
729||Axis status with respect to axis replacement
730||Axis type with respect to axis replacement 
731||Status of axis/spindle disable
732||Source of axis/spindle disable
733||Axial offsets of an axis
734||Conditions for interpolator stop in the BCS
735||Conditions for interpolator stop in the MCS
736||Current braking status
737||Axis in the channel
738||Collision position
739||Current coupling state of the slave spindle
740||Gen. coupling:  comp. value of synchronism diff.
741||Generic coupling: path for $$aaCoupCorr
742||Pos. offset of the synchr. spindle desired value
743||Dependence on other axes
744||Selection of the setpoint filter chains
745||Axis distance from beginning of the block in BCS
746||Total decelaration distance, BCS
747||Command share of decel. dist. of axis ax in BCS
748||Offset section of the deceleration distance, BCS
749||Dependent section of the decelaration dist., BCS
750||Total decelaration distance, MCS
751||Spec. section of the decelaration distance, MCS
752||Offset section of the deceleration distance, MCS
753||Dependent section of the decelaration dist., MCS
754||Axis distance to the end of the block in the BCS
755||Axis dist-to-go of infeed during oscill. in BCS
756||First measuring system is active 
757||Second measuring system is active 
758||Measuring system is active 
759||ESR axis enable
760||ESR axis status
761||Activation of ESR
762||Selected fixed point
763||BZS setpoint value (C) incl. override components
764||SZS setpoint value (C) incl. override components
765||Status for the programmed position 
766||Synchronization status of the following axis
767||NC, channel and channel axis no. of interpolator.
768||Total traverse processes of an axis with jerk
769||Total traverse time of an axis with jerk
770||Overall total jerk of an axis
771||Position reached for JOG to position
772||JOG to position is active
773||Actual lead value position
774||Current master value
775||Simulated lead value - position
776||Simulated leading value velocity
777||Actual lead value velocity
778||Smoothed drive load 
779||Assignment of physical axis
780||Current status of master-slave configuration
781||Current status of the master-slave coupling
782||Axial measuring active 
783||Latched probe position in the MCS
784||Access meas. result trigger event 1 in MCS
785||Access meas. result trigger event 2 in MCS
786||Access meas. result trigger event 3 in MCS
787||Access meas. result trigger event 4 in MCS
788||Position offset from synchronous actions
789||Limit for axial correction  $AA_OFF reached
790||Total value of overlaid motion
791||Fixed point reached
792||Oscillation interrupt position 1
793||Oscillation interrupt position 2
794||Current reverse position 1 for oscill. in the BCS
795||Current reverse position 2 for oscill. in the BCS
796||Axial override for synchronous actions
797||PLC override for motion-synchronous actions
798||Retraction position of the single axis
799||Retraction of the single axis is programmed
800||Axis status "Position restored"
801||Smoothed drive power
802||Programmed indexing position
803||Axis is referenced
804||REPOS suppression active 
805||Current setpoint parameter set 
806||Single axis status
807||Software end position, negative direction
808||Software end position, positive direction
809||Axis status
810||Status slave axis with lead value coupling
811||Setpoint synchronism difference
812||Status of the synchronism difference
813||Total axial override f. motion-synchronous actions
814||Total traverse processes of an axis
815||Total traverse processes of an axis at high speed
816||Total travel path of an axis
817||Total travel path of an axis at high speed
818||Total traverse time of an axis
819||Total traverse time of an axis at high speed
820||Axis type according to $AA_TYP
821||Cross-channel axis type
822||Axis veloc. in basic coordinates
823||Axis veloc. in machine coordinates
824||Add. correction value for path feed or axial feed
825||Confirmation of SI actual position
826||Reapproach position valid
827||Offset to leading axis/spindle,  actual value
828||Actual value of axis-specific feedrate
829||Current indexing position number
830||SG override factor
831||Actual value of rotary speed
832||Actual value of the resolution
833||State var. PI Service auto. set-up of asyn. motor
834||Sum of compensation values
835||Axis active
836||Unit of axial feedrate
837||Axis exists
838||Channel number of axis
839||Axis is connected (VDI input signal)
840||Desired value of position after fine interpolation
841||Position offset referring to leading axis/spindle
842||Desired value of axis-specific feedrate
843||Desired value of rotary speed.
844||Controller enable
845||Controller mode servo
846||Diagnostics of braking time
847||Machine axis identifier
848||Distance per revolution of the drive
849||DRF value
850||2nd torque limit
851||Actual motor wiring
852||Number of the actual drive parameter set
853||Message ZK1 drive alarm
854||Control mode of drive
855||Heatsink temperature monitoring
856||Number of drive data sets
857||Motor wiring selection (star/delta)
858||Desired parameter set of the drive
859||Ramp-function generator rapid stop
860||I/F mode
861||Enable inverter impulse
862||Drive assignment (driveIndex)
863||Integrator disable
864||State of the DC link voltage
865||Motor temperature warning
866||Parking axis
867||Drive switched on
868||Configurable messages
869||Drive ready
870||Current state reached during the boot process
871||Set-up mode
872||Smoothing the desired value of the rotary speed
873||Sum of the compensation values for encoder 1
874||Sum of the compensation values for encoder 2
875||Position measuring system 1 is enabled
876||Position measuring system 2 is enabled
877||Active encoder
878||State of the function generator
879||Feedrate override
880||Status of ForceControl function
881||Additional info on travel to fixed stop
882||State after travelling to fixed stop
883||Number of assigned handwheel
884||Impulse enable for drive
885||Absolute axis index
886||Machine axis has control over the drive
887||position control gain factor
888||Following error
889||Drive assignment (logDriveNo)
890||State of the probing function
891||Actual position value for measuring system 1.
892||Actual position value for measuring system 2.
893||Actual position difference between 2 encoders
894||Unit for service values of the drives
895||Number of parameter set
896||Feed forward control factor torque
897||Feed forward control factor velocity
898||Feed forward control mode
899||Preset state
900||PRESET
901||Indexing number
902||Quadrant error compensation learning active
903||Axis is being referenced
904||Reference point cam
905||Referencing phases
906||Axis must be referenced and is referenced
907||Encoder status for measuring system 1
908||Encoder status for measuring system 2
909||Flag for NCK-side acceptance test phase
910||SI PowerOn alarms can be acknowledged by Reset 
911||Flag for acceptance test phase
912||Flag for NCK-side SE acceptance test
913||Flag for acceptance test status
914||Status Safe cam track
915||Curr. safety actual value difference NCK - drive
916||Curr. safety speed difference NCK - drive
917||Safe limit of actual speed
918||Safety axis mode
919||Safe limit of desired speed
920||Safe operation active
921||Safe input signals of the axis
922||Safe input signals part 2
923||Safe input signals of the drive
924||Safe input signals of the drive part 2
925||Max. safety speed difference NCK - drive
926||Safe actual position of axis
927||Safe actual position of the drive
928||Safe output signals of the axis
929||Safe output signals part 2
930||NCK SI cam signals
931||Drive SI cam signals
932||Safe output signals of the drive
933||Safe output signals of the drive part 2
934||Axis monitors absolute position
935||Stop on another axis
936||Axis specification
937||Status of the spindle mode switchover
938||State controller
939||Subspecification
940||Torque limitation value
941||State of trace channel 1
942||State of trace channel 2
943||State of trace channel 3
944||State of trace channel 4
945||Position controller difference
946||Contour deviation
947||Axis type
948||Enc 1: Initial difference with absolute encoder
949||1st meas. system: Error counter for abs. encoder
950||1st meas. system: Status of abs. encoder interface
951||Enc1:Maximum of $$vaEnc1ZeroMonAct w. abs. encoder
952||Enc 2: Initial difference with absolute encoder
953||2nd meas. system: Error counter for abs. encoder
954||2nd meas. system: Status of abs. encoder interface
955||Enc2:Maximum of $$vaEnc2ZeroMonAct w. abs. encoder
956||Feedrate force
957||Adaptation factor for acceleration DYNFINISH
958||Adaptation factor for acceleration DYNNORM
959||Adaptation factor for acceleration DYNPOS
960||Adaptation factor for acceleration DYNPREC
961||Adaptation factor for acceleration DYNROUGH
962||Adaptation factor for acceleration DYNSEMIFIN
963||Adaptation factor ADAPT1 for drive parameters
964||Adaptation factor ADAPT2 for drive parameters
965||Adaptation factor ADAPT3 for drive parameters
966||Adaptation factor ADAPT4 for drive parameters
967||Adaptation factor for torque feedforward control
968||Adap. factor f. friction feedforward control minus
969||Adapt. factor f. friction feedforward control plus
970||Input value for load adaptation
