VariableID||Description
218||Cambio elettronico, accoppiamento attivo
219||Cambio elettronico, numero asse dell'asse pilota
220||Cambio elettronico, denomin.fattore di accoppiam.
221||Cambio elettronico, numeratore fattore di accopp.
222||Cambio elettronico, numero di assi pilota
223||Cambio elettronico, posiz.di sincron.asse pilota
224||Cambio elettronico, posiz.sincron.asse a seguire
225||Cambio elettronico, tipo di accoppiamento
226||Fattore attivo per il percorso dell'asse rotante
227||Influenza di un asse sulla velocità vettoriale
228||Correzione dello strappo assiale (JERKLIM)
229||Correzione strappo assiale elaborazione principale
230||Salvataggio del punto di misura assiale 1
231||Salvataggio del punto di misura assiale 2
232||Salvataggio del punto di misura assiale 3
233||Salvataggio del punto di misura assiale 4
234||1º punto di misura
235||2º punto di misura
236||3º punto di misura
237||4º punto di misura
238||Angolo di riferimento di misura
239||Posizione di riferimento di misura
240||Salvataggio del valore di riferimento assiale
241||Differenza di sincronismo lato valore di riferim.
242||Stato differ.sincronismo lato valore di riferim.
243||Correzione della velocità assiale (VELOLIM)
244||Correzione velocità assiale in elaboraz.principale
245||Tipo di limitazione dell'avanzamento vettoriale
246||Avanzam.vettor.per scopi di adattam.delle prestaz.
247||toller.attuale angolo finale per interpolaz. poli
248||Assegnaz.componenti di lunghezza per l'UT attivo
249||Assegnaz.compon.lunghezza per l'UT attivo (SSL)
250||Stato allarme ESR
251||Causa di attivazione di un ASUP
252||Stato container assi
253||Override del controllo anticollisione esterno
254||Angolo del cono
255||Tolleranza del profilo attiva
256||Valore di tolleranza del profilo G00 attivo
257||Perc.residuo memorizz.nel sistema di coordin.pezzo
258||Dist.da inizio blocco nel sistema di coordin.base
259||Dist.da inizio blocco nel sistema di coordin.pezzo
260||Dist.da fine blocco nel sistema di coordinate base
261||Dist.da fine blocco nel sistema di coordin.pezzo
262||Esecuzione di ESR
263||Coefficiente a0 n-polinomio per azione sincrona
264||Coefficiente a1 n-polinomio per azione sincrona
265||Coefficiente a2 n-polinomio per azione sincrona
266||Coefficiente a3 n-polinomio per azione sincrona
267||Val. limite infer. n.polinomio per azione sincrona
268||Val. limite super. n-polinomio per azione sincrona
269||Max. velocità di rapido nel blocco
270||Chiave degli assi della velocità vettoriale
271||Avanzamento al dente, valore di riferimento
272||Lettura ingresso di rettifica (PLC->NCK)
273||Attivazione ingresso di rettifica
274||L'ingresso di rettifica è attivo?
275||Lettura ingresso di rettifica (PLC->NCK)
276||Lettura ingresso di rettifica (NCK->PLC)
277||Stato di identificazione delle funzioni attive
278||Indica se canale attuale è un canale di handling
279||Posizione attuale della macchina
280||Posizione attuale degli assi canale
281||È stato selezionato JOG in cerchi
282||Sistema di coordinate per movimento in manuale
283||Informazioni sullo svincolo rapido
284||Tastatore di misura commutato
285||Impostazione del piano
286||Maschera del frame di base del canale
287||Maschera a bit del frame di sistema
288||Angolo di taglio a spigolo
289||Angolo di taglio di riferimento
290||Diametro
291||Direzione di accostamento
292||Numero tagliente
293||Traslazione fine
294||Selezione del frame
295||Dati per la misura
296||Salvataggio del punto di misura
297||Maschera del frame di base globale
298||Comportamento trasformazione interfaccia di misura
299||Sistema di coordinate del 1º punto di misura
300||Sistema di coordinate del 2º punto di misura
301||Sistema di coordinate del 3º punto di misura
302||Sistema di coordinate del 4º punto di misura
303||Frame programmabile
304||Risultato di misura
305||Unità di misura
306||Semaforo per misura del pezzo
307||Sistema di coordinate del punto di riferimento
308||N. di utensile
309||Lunghezza utensile
310||Impostazione utensile
311||Tipo di misura
312||Frame del mantenimento dati impostabile
313||Bit di validità
314||Angolo di posizione del pezzo
315||Angolo di riferimento della posizione del pezzo
316||valore reale sorvegl.UT risp. valore di riferim.
317||Numero del mandrino master
318||Numero del portautensili master attuale
319||Assegnaz. componenti lungh.UT per UT di fresatura
320||Assegn.componenti lungh.per UT di fresatura (SSL)
321||Tolleranza di orientamento attiva
322||Valore di tolleranza G00 attivo dell'orientamento
323||Override vettoriale per azioni sincrone
324||Accelerazione vettoriale per eventi in tempo reale
325||Strappo per eventi in tempo reale
326||Parametro vettoriale normalizzato
327||Override PLC per azioni sincrone
328||Percorso vettoriale dall'inizio del blocco nel SCB
329||Percorso vettoriale dalla fine del blocco nel SCB
330||Tempo di esecuzione attuale della preelaborazione
331||Tempo di esecuz.lordo attuale della preelaboraz.
332||Tempo di esecuzione max. della preelaborazione
333||Tempo di esecuzione lordo max. della preelaboraz.
334||Tempo di esecuzione min. della preelaborazione
335||Tempo di esecuzione lordo min. della preelaboraz.
336||Stato programma secondo $AC_PROG
337||Tempo di esecuzione programma - tempo morto
338||Tempo di esecuzione del blocco
339||Tempo di esecuzione programma - tempo principale
340||Il movimento PTP cartesiano è supportato
341||Stato di "Modalità dinamica ridotta"
342||Modalità di simulazione
343||Tempo di elaborazione blocco in secondi
344||Intervallo temporale in simulazione
345||Stato del canale secondo $AC_STAT
346||Fattore di tolleranza G00 attivo
347||Memoria libera per azioni sincrone
348||Stato di un'azione sincrona
349||Tempo di esecuzione attuale per azioni sincrone
350||Tempo di esecuzione medio per azioni sincrone
351||Tempo di esecuzione max. per azioni sincrone
352||Angolo tangente nel punto finale del blocco
353||Portautensili attivo
354||Variabile trigger ACKnowledgeTrigger
355||Variabile trigger: CoMmadTrigger
356||Posizione di collisione nel SCM
357||Correzione totale attiva
358||Correzione totale attiva per ricerca
359||Numero del tagliente utensile attivo
360||Sostituito da actDNumberFanuc32
361||Numero memoria di correzione Raggio (dialetto ISO)
362||Corrisponde a actDNumber per ricerca con calcolo
363||Numero duplo dell'utensile attivo
364||Avanzamento di interpolazione, valore reale
365||Avanzam.di interpolazione ampliato, valore reale
366||Limitazione dell'avanzamento vettoriale
367||Indice del frame impostato attivo
368||Indice del frame Grinding impostato attivo
369||Sostituito da actHNumberFanuc32
370||Numero memoria di correzione Lunghezza (Fanuc)
371||Passo del filetto programmato
372||Passo del filetto attuale
373||Variazione attuale del passo del filetto
374||Tempo dall'inizio del blocco in secondi
375||Tempo da inizio del blocco in clock dell'interpol.
376||Variabile tempo in secondi
377||Tipol.interpol.attiva con la quale avv.il movim.
378||Tipologia di interpolazione attiva
379||Modalità linguaggio attiva
380||N. attivo del portautensili master 
381||Numero del Multitool con utensile attivo
382||Numero del posto Multitool con utensile attivo
383||Valore di riferimento dell'orientamento utensile
384||Valore di riferimento orientamento incl.sovrappos.
385||Sovrapposizione orientamento utensile (angolo).
386||Orientamento sovrapposto
387||Sovrapposizione dell'orientamento utensile
388||Angolo residuo dell'orientamento utensile
389||Orientamento finale
390||Valore di riferimento della rotazione utensile
391||Valore di riferim.della rotazione con sovrapposiz.
392||Sovrapposizione della rotazione utensile (angolo).
393||Rotazione sovrapposta dell'orientamento
394||Sovrapposizione della rotazione utensile
395||Angolo residuo della rotazione utensile
396||Vettore di rotazione finale del blocco attuale
397||Componente X dell'utensile nel SCP
398||Componente Y dell'utensile nel SCP
399||Componente Z dell'utensile nel SCP
400||Override vettoriale totale per azioni sincrone
401||Limitazione dell'accelerazione vettoriale
402||Numero di pezzi attuale
403||Tempo di esecuzione del programma NC selezionato
404||Numero di codice della trasformazione attiva
405||Trasformazione concatenata attiva
406||Elem. di correz.con indice 0 nella catena pezzi.
407||Elem. di correz.con indice 1 nella catena pezzi.
408||Elem. di correz.con indice 2 nella catena pezzi.
409||Elem. di correz.con indice 3 nella catena pezzi.
410||Elem.di correz.con indice 0 nella catena utensili.
411||Elem.di correz.con indice 1 nella catena utensili.
412||Elem.di correz.con indice 2 nella catena utensili.
413||Elem.di correz.con indice 3 nella catena utensili.
414||Nome di una trasformazione cinematica attiva
415||Direzione di orientam.indice 0 nella catena pezzi.
416||Direzione di orientam.indice 1 nella catena pezzi.
417||Direzione di orientam.indice 2 nella catena pezzi.
418||Direzione di orientam.indice 0 nella catena utens.
419||Direzione di orientam.indice 1 nella catena utens.
420||Direzione di orientam.indice 2 nella catena utens.
421||Posiz.di un asse di orientam.nella catena cinemat.
422||Parametro della trasformazione attuale
423||Numero set di dati attuale della trasformazione
424||Sezione con l'indice 0 nella catena pezzi.
425||Sezione con l'indice 1 nella catena pezzi.
426||Sezione con l'indice 2 nella catena pezzi.
427||Sezione con l'indice 3 nella catena pezzi.
428||Sezione con l'indice 0 nella catena utensili.
429||Sezione con l'indice 1 nella catena utensili.
430||Sezione con l'indice 2 nella catena utensili.
431||Sezione con l'indice 3 nella catena utensili.
432||Numero di utensile attivo
433||UT attivo per numero D piatto fino a max. 8 cifre
434||Corrisponde a actTNumber per ricerca con calcolo
435||Quota di base o dell'adattatore dell'UT attivo
436||Dati correzione UT attiva prima della ricerca
437||Correzione di messa a punto dell'utensile attivo
438||Componente geometrica dell'utensile attivo
439||Componente di usura dell'utensile attivo
440||Identificatore dell'utensile attivo
441||Lunghezza utensile attiva 1
442||Lunghezza utensile attiva 2
443||Lunghezza utensile attiva 3
444||Assegn.compon.lungh.UT per utensili di tornitura
445||Assegnaz.compon.di lungh.per UT di tornitura (SSL)
446||Raggio utensile attivo
447||Correzione cumulativa dell'utensile attivo
448||Quota del portautensili nella lunghezza UT
449||Lunghezza totale dell'utensile attivo
450||Trasformazione attiva
451||Sistema di coordinate per limitaz. campo di lavoro
452||Limitaz.campo lavoro spec.sist.di coord., negativa
453||Limitaz.campo lavoro spec.sist.di coord., positiva
454||Lim.campo di lavoro spec.sist.coord.dir.neg.valida
455||Lim.campo di lavoro spec.sist.coord.dir.pos.valida
456||Gruppo campo di lavoro attivo nell'IPO
457||Velocità vettoriale nel sistema di coordinate base
458||Velocità vettoriale nel SCB
459||Velocità vettoriale nel SCP (SYNACT)
460||Velocità vettoriale nel sistema di coordin.pezzo
461||Correz.avanzam.vettor.additiva per azioni sincrone
462||Stato della funzione AFIS
463||Funzione G attiva in azione sincrona 
464||Velocità di trasmissione del link
465||Tutti gli assi sono referenziati
466||Gli assi sono in arresto preciso
467||Fattore per la sorveglianza della vita utensile
468||Conferma di una variabile contatore
469||Comando di una variabile contatore
470||Distanza del posto Multitool dell'UT sostituito
471||Numero di comando
472||Numero del posto sorgente del nuovo utensile
473||Numero del posto sorgente del vecchio utensile
474||Numero di posto del nuovo UT
475||Numero di posto di destinazione del nuovo utensile
476||Numero di posto di destinazione del vecchio UT
477||Magazzino sorgente del nuovo utensile
478||Magazzino sorgente del vecchio utensile
479||Magazzino del nuovo UT 
480||Numero di magazzino di destinazione del nuovo UT
481||Magazzino di destinazione del vecchio utensile
482||Numero del posto Multitool dell'utensile
483||Numero del Multitool dell'utensile
484||Numero dei posti definiti nel Multitool
485||Stato del comando
486||Numero di portautensili
487||Numero T
488||Tipo di codifica della distanza del Multitool
489||Frame base attivi specifici del canale
490||Informazioni del blocco attivo nell'interpolatore
491||Tipo di blocco attivo nell'interpolatore
492||Informazioni sul tipo di blocco
493||Allarme NCK presente
494||Visualizzazione assi presenti.
495||Contatore per variazione configurazione dell'asse
496||Stato del blocco Start specifico del canale
497||Stato del canale (1=attivo)
498||Segnale dal PLC al ciclo
499||Tempo di sosta programmato
500||Avanzam. di interpolazione, valore di riferimento
501||Avanzamento di interpolazione durante la ricerca
502||Parametro della trasformazione programmata
503||N.set dati trasformaz.programm.in ricerca blocco
504||Trasformazione programmata in ricerca blocco
505||Numero di volantino del profilo assegnato
506||È stato rilevato un blocco errato
507||Segnale dal ciclo al PLC
508||Servizio variabili ciclico limitato
509||Stop nel settore di programma attuale ritardato
510||Stato di errore del PI _N_DELOBJ
511||Direzione movimento
512||Lungh. percorso per evento di protocollo DRAW_POS
513||Interv.di tempo per evento di protocollo DRAW_POS
514||Attivazione dell'override del rapido aggiuntivo
515||Elaborazione dall'esterno attiva
516||Avanzamento di interpolazione, override
517||Avanzamento di interpolazione, unità
518||Avanzam.di interpolazione, unità (ricerca blocco)
519||Ricerca blocco attiva
520||G00: muov.assi di interpol.come assi di posizion.
521||To be defined
522||Parametri BOOL del generatore di asportazione
523||Parametri CHAR del generatore di asportazione
524||Parametri INT del generatore di asportazione
525||Parametri DOUBLE del generatore di asportazione
526||Parametri CHAR16 del generatore di asportazione
527||Parametri CHAR160 del generatore di asportazione
528||Parametri CHAR32 del generatore di asportazione
529||Dimensione array parametri generatore asportazione
530||Numero correzione utensile attiva in modalità ISO
531||Contatore che indica che è dispon.un nuovo LUD-ACC
532||Funzione macchina canale attiva
533||Array di stato per il flag WAIT
534||Indice della stringa trovata
535||Contatore per fine programma
536||Contatore per pulsante di Reset
537||Contatore per pulsante NC-Start
538||Contatore per segnale NC-Start
539||Lungh.percorso per evento protocollo NEW_MOT_SEQ
540||Numero di portautensili nel TOA del canale
541||Protocollo: tipi di eventi standard
542||Protocollo: tipi di eventi OEM
543||Tempo di esecuzione netto dell'ultimo programma NC
544||Contatore di modifiche di oldProgNetTime
545||Correzione acceleraz.assiale nella preelaborazione
546||Correzione strappo assiale nella preelaborazione
547||Correzione velocità assiale nella preelaborazione
548||Un offset asse del Toolcarrier attivo
549||Un vettore asse del Toolcarrier attivo
550||Un vettore offset del Toolcarrier attivo
551||Nr. trasformazione
552||Indice asse di orientam. nella catena cinematica.
553||Indice asse canale asse di orientamento (esterno).
554||Indice asse canale asse di orientamento (interno).
555||Inversione senso di rotazione mandrino utensile
556||Invers.senso di rotazione mandrino UT (ric.blocco)
557||Ultimo valore CUTMOD programmato
558||Ultimo valore CUTMODK programmato
559||CUTMODK attivo
560||CUTMODK attivo (ricerca blocco)
561||Ultimo valore CUTMODK programmato (ricerca blocco)
562||Ultimo valore CUTMOD programmato (ricerca blocco)
563||Criterio di cambio blocco cambio elettronico
564||Portautensili master per selezione del tagliente
565||Offset normale
566||Diff.angolare degli assi di orientam. (1ª soluz.)
567||Diff.angolare degli assi di orientam. (2ª soluz.)
568||Angolo degli assi di orientamento (1ª soluzione)
569||Angolo degli assi di orientamento (2ª soluzione)
570||Stato calcolo angolo per programmaz.orientamento
571||Stato assi di orientam.per programmaz.orientamento
572||Numero duplo dell'utensile programmato
573||Prog-Events attivi
574||Trigger per la misura del tempo
575||Stato del programma
576||Numero dell'utensile programmato
577||UT programmato per numeri D piatti fino a 8 cifre
578||Identificatore dell'utensile programmato
579||Valore programmato dell'istruzione $P_USEKT
580||NCK attende l'abilitazione di un programma NC
581||Contatore di modifiche settore di protezione
582||Attivazione dell'evento nella preelaborazione
583||Protocollo: utente attivo
584||Portautensili orientabile attivo
585||Angolo degli assi per portautensili
586||Differenza angolare tra gli assi del portautensili
587||Numero dei portautensili disponibili
588||Portautensili, numero di soluzioni
589||Stato del portautensili
590||Angolo di rotazione per posizione del tagliente
591||Angolo di rotazione per posizione tagliente SSL
592||Orientamento utensile
593||Rotazione utensile attuale
594||Override del rapido
595||Tempo di sosta residuo
596||Numero di pezzi di riferimento
597||Informazioni di stato su JOG-Retract
598||Sistema di orientamento di riferimento
599||Funzione con ricerca
600||Stato della ricerca blocco
601||Associazione programma NC al canale di interrupt
602||La ricerca blocco è in attesa del canale partner
603||Canale partner NCU, la ricerca blocco è in attesa
604||Tolleranza di simulazione
605||Supporto della simulazione JobShop
606||Inform.blocco per supp.simul.JobShop in ric.blocco
607||Numero di pezzi speciali (definito dall'utente)
608||Identifica i blocchi suddivisi
609||Contat.di avvio con blocco Start specif.per canale
610||Stato del blocco Start globale
611||Contatore per NC-Start rifiutato
612||Sostituito da stopCondNew
613||Contatore di modifiche degli stati di stop
614||Numero dello stato di stop dell'NC
615||Numero degli stati di stop attivi
616||Sostituito da stopCondParNew
617||Parametri dello stato di stop ASCII
618||Parametri dello stato di stop
619||Marcatura temporale BCD per stato di stop
620||Stop esecuzione attivo
621||Contatore di modifiche per stop esecuzione
622||Soppressione delle istruzioni
623||Numero di allarme durante il controllo sintassi
624||Parametro 1 per allarme durante controllo sintassi
625||Parametro 2 per allarme durante controllo sintassi
626||Parametro 3 per allarme durante controllo sintassi
627||Parametro 4 per allarme durante controllo sintassi
628||Riga errata durante il controllo della sintassi
629||Stato della funzione "Controllo sintassi"
630||Passo del filetto attuale
631||Passo del filetto attuale durante la ricerca
632||Unità tempo di sosta
633||Tempo dopo un cambio blocco, in secondi
634||Tempo di un cambio blocco, in clock IPO
635||Offset raggio dello spigolo dell'utensile TOFFCR
636||Offset lunghezza utensile TOFFL
637||Offset lunghezza utensile TOFF nel SCP
638||Offset lunghezza utensile TOFFR
639||Contatore modifiche dei dati utensile/magazzino
640||Contatore di modifiche dei dati utensile
641||Contatore modifiche dati ISO di correz. utensile
642||Contatore di modifiche dei dati magazzino
643||Informazioni sull'orientamento utensile nel SCP
644||Dati attuali del portautensili
645||Numero del mandrino o dell'utensile del D attivo
646||Somma di tutti i pezzi prodotti
647||Trasformazione attiva
648||Traslazione sistema di riferimento
649||Valore di compensazione OA
650||Differenza di sincronismo cambio elettronico
651||Differenza di sincronismo con segno
652||Differenza di sincronismo lato valore reale
653||Stato differenza sincronismo lato valore reale
654||valore reale dell'orientamento utensile
655||Angolo tra orientamento di riferimento e attuale
656||Stato dell'orientamento attuale
657||valore reale della rotazione utensile
658||Angolo tra vett.di rif.e vett.attuale di rotaz.UT
659||Stato del calcolo della rotazione attuale
660||Percorso esterno per il programma selezionato
661||Avanzamento ciclo prova
662||Angolo iniziale per filettatura
663||Valore di riferim.SOI attuale relativo di un asse
664||Percorso residuo assiale memorizzato nel SCP
665||Stato della programmazione diametrale
666||Percorso assiale dall'inizio del blocco nel SCP
667||Percorso assiale per incremento pendolam. nel SCP
668||Percorso assiale dalla fine del blocco nel SCP
669||Percorso dal punto iniziale del movimento nel SCB
670||Percorso dal punto iniziale del movimento nel SCP
671||Valore di riferimento SCB
672||Valore di riferim. attuale di un asse cartesiano
673||Valore di riferim.SCB incl.componenti di sovrapp.
674||Valore di rifer.attuale dopo la 1ª trasformazione
675||Valore di rifer.attuale dopo la 2ª trasformazione
676||Valore di rifer.attuale dopo la 3ª trasformazione
677||Valore di riferim.SCP incl. componenti di sovrapp.
678||Valore di misura nel sistema di coordinate pezzo
679||Accesso a risult. misura evento trigger 1 nel SCP
680||Accesso a risult. misura evento trigger 2 nel SCP
681||Accesso a risult. misura evento trigger 3 nel SCP
682||Accesso a risult. misura evento trigger 4 nel SCP
683||Valore di riferim. SCP attuale relativo di un asse
684||Stato dell'abbinamento G96/G961/G962
685||Valore della sovrapposizione in direzione UT
686||Valore limite raggiunto con $AA_TOFF[ ]
687||Valore di differenza tra HL e VL di $AA_TOFF[ ]
688||Valore totale sovrapposizione in direzione UT
689||Velocità dell'asse nelle coordinate pezzo
690||Punto di ripristino sul profilo per il riaccostam.
691||Percorso residuo in SOI
692||Avanzamento assiale, valore reale
693||$$/C/SEGA/actFeedRate con avanzamento al giro
694||Valore reale nel sistema di coordinate base
695||Inserimento dell'utensile attivo nel sistema base
696||$$actToolBasePosBasic con conversione del diametro
697||$$/C/SGA/actToolBasePos con convers.del diametro
698||Valore di riferimento attuale relativo al SBZ
699||$$actToolBasPosBN con conversione del diametro
700||Valore di riferim.attuale nel sistema di coord.SOI
701||Corrisponde a $$actToolBasPosEN Mode=1
702||Valore reale di posizione riferito al frame WOS
703||Asse attivo
704||$$/C/SEGA/axisFeedRateUnit con avanzamento al giro
705||Unità dell'avanzamento assiale
