VariableID||Description
61||Mode de couplage par démarrage de SERUPRO
62||Comportement module couplage pour signaux VDI
63||Nombre d'axes asservis actifs
64||Nombre d'axes pilotes actifs
65||Nombre d'axes pilotes définis
66||Couplage Type de couplage réglé
67||Synchronisation Tolérance de position grossière
68||Seuil 2ème surveillance du synchronisme Grossière
69||Synchronisation Tolérance de vitesse grossière
70||Synchronisation Tolérance de position fine
71||Seuil 2ème surveillance du synchronisme Fine
72||Synchronisation Tolérance de vitesse fine
73||Niveau de remplissage du tampon IPO
74||temps d'exécution brut actuel
75||temps d'exécution net actuel
76||temps d'exécution net moyen
77||Temps d'accès à l'outil (en secondes)
78||Temps d'exécution du programme CN sélectionné
79||Niveau remplissage tampon IPO (nb entier en %)
80||temps d'exécution brut maximal
81||temps d'exécution brut maximal 
82||temps d'exécution net maximal
83||temps d'exécution net maximal 
84||temps d'exécution brut minimal
85||temps d'exécution brut minimal 
86||temps d'exécution net minimal
87||temps d'exécution net minimal 
88||Temps d'exécution total des programmes CN
89||Somme des temps d'exécution nets
90||La tâche est disponible
91||Nom de la tâche
92||Format des données de la journalisation
93||Nombre (16 bits) d'apparitions de l'événement.
94||Nombre (32 bits) d'apparitions de l'événement.
95||Indice de la liste de données
96||Octets écrits dans le fichier Fifo
97||Octets lus dans le fichier Fifo
98||État de l'événement
99||Etat
100||Type de l'en-tête dans le jeu de paramètres
101||niveau de rempliss. max. atteint pour tampon Fifo
102||longueur maximale du fichier journal
103||longueur maximale du fichier journal atteinte
104||nb d'octets duquel le fich. journal est trop petit
105||nb d'entrées duquel le tampon Fifo est trop petit
106||nom du fichier journal
107||Valeur de résultat générale
108||Nombre d'événements à ignorer
109||Blocage de l'exéc. pour le déclencheur de démarr.
110||Blocage de l'exécution pour le déclencheur d'arrêt
111||$$traceProtocolLock n'est pas effectif
112||Base temps
113||Translation d'un frame actif
114||Décalage fin d'un frame actif
115||Fonction miroir d'un frame actif
116||Rotation d'un frame actif
117||Rotation du système de coord. d'un frame actif
118||Facteur d'échelle d'un frame actif
119||Translation d'un frame réglable
120||Décalage fin pour les frames
121||Fonction miroir d'un frame réglable
122||Rotation d'un frame réglable
123||Rotation autour d'une coord. d'un frame réglable
124||Facteur d'échelle d'un frame réglable
125||Translation d'un frame externe
126||Décalage fin du frame externe
127||Fonction miroir d'un frame externe
128||Rotation d'un frame externe
129||Rotation syst. de coord. d'un décal. d'orig. ext.
130||Facteur d'échelle d'un frame externe
131||Translation d'un frame de meulage
132||Décalage fin pour les frames
133||Fonction miroir d'un frame de meulage
134||Rotation d'un frame de meulage
135||Rotation du syst. de coord. d'un frame de meulage
136||Facteur d'échelle d'un frame de meulage
137||Translation
138||Décalage fin d'un frame système
139||Miroir d'un frame système
140||Rotations d'un frame système
141||Rotation du système de coord. d'un frame système
142||Facteur d'échelle d'un frame système
143||Translation d'un frame réglable
144||Décalage fin pour les frames
145||Fonction miroir d'un frame réglable
146||Rotation d'un frame réglable
147||Rotation autour d'une coord. d'un frame réglable
148||Facteur d'échelle d'un frame réglable
149||MD 20080: $MC_AXCONF_CHANAX_NAME_TAB
150||Position de collision en coordonnées mondiales
151||Collision de deux zones de protection
152||Déclaration d'une zone de protection variable
153||Paramètre réel d'une zone de protection
154||Paramètre string d'une zone de protection
155||État d'erreur après appel de la procédure FIXTURE
156||Abscisse centre du cercle du 1er élém. de contour
157||Abscisse centre du cercle du 2ème élém. de contour
158||Abscisse centre du cercle du 3ème élém. de contour
159||Abscisse centre du cercle du 4ème élém. de contour
160||Abscisse centre du cercle du 5ème élém. de contour
161||Abscisse centre du cercle du 6ème élém. de contour
162||Abscisse centre du cercle du 7ème élém. de contour
163||Abscisse centre du cercle du 8ème élém. de contour
164||Abscisse centre du cercle du 9ème élém. de contour
165||Abscisse centre du cercle du 10e élém. de contour
166||Ordonnée centre du cercle du 1er élém. de contour
167||Ordonnée centre du cercle du 2ème élém. de contour
168||Ordonnée centre du cercle du 3ème élém. de contour
169||Ordonnée centre du cercle du 4ème élém. de contour
170||Ordonnée centre du cercle du 5ème élém. de contour
171||Ordonnée centre du cercle du 6ème élém. de contour
172||Ordonnée centre du cercle du 7ème élém. de contour
173||Ordonnée centre du cercle du 8ème élém. de contour
174||Ordonnée centre du cercle du 9ème élém. de contour
175||Ordonnée centre du cercle du 10e élém. de contour
176||Abscisse point final du 1er élément de contour
177||Abscisse point final du 2ème élément de contour
178||Abscisse point final du 3ème élément de contour
179||Abscisse point final du 4ème élément de contour
180||Abscisse point final du 5ème élément de contour
181||Abscisse point final du 6ème élément de contour
182||Abscisse point final du 7ème élément de contour
183||Abscisse point final du 8ème élément de contour
184||Abscisse point final du 9ème élément de contour
185||Abscisse point final du 10ème élément de contour
186||Ordonnée point final du 1er élément de contour
187||Ordonnée point final du 2ème élément de contour
188||Ordonnée point final du 3ème élément de contour
189||Ordonnée point final du 4ème élément de contour
190||Ordonnée point final du 5ème élément de contour
191||Ordonnée point final du 6ème élément de contour
192||Ordonnée point final du 7ème élément de contour
193||Ordonnée point final du 8ème élément de contour
194||Ordonnée point final du 9ème élément de contour
195||Ordonnée point final du 10ème élément de contour
196||Limite inférieure de la zone de protection, cotes
197||Limite supérieure de la zone de protection, cotes
198||immédiatement active après le référencement
199||Nombre d'éléments de contour valides
200||Type de contour du 1er élément de contour
201||Type de contour du 2ème élément de contour
202||Type de contour du 3ème élément de contour
203||Type de contour du 4ème élément de contour
204||Type de contour du 5ème élément de contour
205||Type de contour du 6ème élément de contour
206||Type de contour du 7ème élément de contour
207||Type de contour du 8ème élément de contour
208||Type de contour du 9ème élément de contour
209||Type de contour du 10ème élément de contour
210||Limitation de la zone de protection, cotes
211||Affectation de niveau de la zone de protection
212||Zone de protection relative à la pièce / l'outil
213||État d'erreur après appel procédure WORKPIECE
214||Paramètre R 
215||Correction d'accélération axiale (ACC)
216||correction d'accélération axiale Exéc. blocs
217||Tolérance d'axe active
218||RE couplage actif
219||RE numéro d'axe pilote
220||RE dénominateur du facteur de couplage
221||RE compteur du facteur de couplage
222||RE nombre d'axes pilotes
223||RE position synchrone axe pilote
224||RE position synchrone axe asservi
225||RE type de couplage
226||Facteur actif pour la trajectoire de l'axe rotatif
227||Influence d'un axe sur la vitesse tangentielle
228||Correction axiale de l'à-coup (JERKLIM)
229||Correction axiale de l'à-coup Exéc. blocs
230||Enregistrement du point de mesure axial 1
231||Enregistrement du point de mesure axial 2
232||Enregistrement du point de mesure axial 3
233||Enregistrement du point de mesure axial 4
234||1er point de mesure
235||2ème point de mesure
236||3ème point de mesure
237||4ème point de mesure
238||Angle de consigne de mesure
239||Position de consigne de mesure
240||Enregistrement de la valeur de consigne axiale
241||Différence de synchronisme du côté des val. de csg
242||État de la différ. de synchronisme côté val. csg
243||Correction axiale de la vitesse (VELOLIM)
244||Correction axiale de la vitesse Exéc. blocs
245||Type de limitation d'avance tangentielle
246||Avance tang. sur base de l'ajustage de performance
247||Tolérance angle final act. pour interpol. polynom.
248||Affect. de composantes de long. pour outil actif
249||Affect. de compos. de long. pour outil actif (SSL)
250||État de l'alarme AER
251||Motif de l'activation d'un ASUP
252||État du conteneur d'axes
253||Correction de l'évitement de collision externe
254||Angle de cône
255||Tolérance de contour active
256||Valeur de tolérance G00 active du contour
257||Dist. rest. verr. de traject. ds sys. coord. pce
258||Dist. par rap. début bloc dans syst. coord. base
259||Dist. par rap. début bloc dans syst. coord. pièce
260||Dist. par rap. fin bloc dans syst. coord. de base
261||Dist. par rap. fin bloc dans le syst. coord. pièce
262||Déclenchement AER
263||Coeff. a0 nième polynôme pour action synchrone
264||Coeff. a1 nième polynôme pour action synchrone
265||Coeff. a2 nième polynôme pour action synchrone
266||Coeff. a3 nième polynôme pour action synchrone
267||Val. lim. inf. nième polynôme pour action synchr.
268||Val. lim. sup. nième polynôme pour action synchr.
269||Vitesse rapide max. dans le bloc
270||Clé des axes de la vitesse tangentielle
271||Avance par dent, valeur de consigne
272||Lire entrée de rectification (AP->NCK)
273||Activer l'entrée de rectification
274||Entrée de rectification active ?
275||Lire entrée de rectification (AP->NCK)
276||Lire entrée de rectification (NCK->AP)
277||État du code des fonctions actives
278||Indique si canal actuel = canal de traitement
279||Position actuelle de la machine
280||Position actuelle des axes de canal
281||JOG de cercles est sélectionné
282||Système de coordonnées déplacement manuel
283||Informations sur le retrait rapide
284||Le palpeur s'est activé
285||Réglage de niveau
286||Masque du frame de base du canal
287||Masque de bits du frame système
288||Angle de coupe de coin
289||Angle de coupe de consigne
290||Diamètre
291||Sens d'accostage
292||Nº de tranchant
293||Décalage fin
294||Sélection de frame
295||Données pour la mesure
296||Enregistrement de point de mesure
297||Masque du frame de base global
298||Comportement de transformation interface de mesure
299||Système de coordonnées du 1er point de mesure
300||Système de coordonnées du 2ème point de mesure
301||Système de coordonnées du 3ème point de mesure
302||Système de coordonnées du 4ème point de mesure
303||Frame programmable
304||Résultat mes.
305||Unité mes.
306||Sémaphore mesure de pièce
307||Système de coordonnées du point de consigne
308||Nº d'outil
309||Longueur outil
310||Réglage de l'outil
311||Type de mesure
312||Frame de gestion de données réglable
313||Bits valides
314||Angle de position de la pièce
315||Angle de position de consigne de la pièce
316||Val. réelle de surv. de l'outil par rap. à la csg
317||Numéro de la broche maître
318||Numéro du porte-outil maître actuel
319||Affect. compos. long. outil pr outils à fraiser
320||Affec. comp. long. outil pr outils à fraiser (SSL)
321||Tolérance d'orientation active
322||Valeur de tolérance active G00 de l'orientation
323||Correction avance tangent. pour actions synchrones
324||Accélér. sur traject. pour événements temps réel
325||À-coup tangentiel pour événements en temps réel
326||Paramètre de trajectoire normalisé
327||Correction de l'AP pour actions synchrones
328||Trajectoire début bloc dans syst. coord. de base
329||Traject. de fin de bloc dans syst. coord. de base
330||Temps d'exéc. actuel du prétraitement des blocs
331||Temps d'exéc. brut actuel du prétrait. des blocs
332||Temps d'exéc. le plus long du prétrait. des blocs
333||Temps d'exéc. brut le + long du prétrait. blocs
334||Temps d'exéc. le + court du prétrait. des blocs
335||Temps d'exéc. brut le + court du prétrait. blocs
336||État du programme selon $AC_PROG
337||Temps d'exécution de programme - temps morts
338||Temps de traitement du bloc
339||Temps d'exécution de programme - temps principal
340||Dépl. cartésien PTP pris en charge
341||État de "Mode dynamique réduite"
342||Mode de simulation
343||Temps de traitement du bloc dans la simulation
344||Incrément de temps dans la simulation
345||État du canal selon $AC_STAT
346||Facteur de tolérance G00 actif
347||Actions synchrones au déplacement de mémoire libre
348||État d'une action synchrone
349||Temps d'exéc. actuel pour les actions synchrones
350||Temps d'exécution moyen des actions synchrones
351||Temps d'exéc. le + long pour actions synchrones
352||Angle de la tangente au point final du bloc
353||Organe porte-outil actif
354||Variable de déclenchement ACKnowledgeTrigger
355||Variable de déclenchement : CoMmadTrigger
356||Position de collision dans le SCM
357||correction totale active
358||correction totale active pour la recherche
359||Numéro du tranchant outil actif
360||Remplacé par actDNumberFanuc32
361||Rayon N° de mémoire de correction (dialecte ISO)
362||Correspond à actDNumber pour recherche avec calcul
363||Numéro frère de l'outil actif
364||Avance d'interpolation, valeur réelle
365||Avance d'interpolation étendue, valeur réelle
366||Limitation avance tangentielle
367||Indice du frame réglé actif
368||Indice du grinding frame réglé actif
369||Remplacé par actHNumberFanuc32
370||Longueur numéro de mémoire de correction (Fanuc)
371||Pas de vis programmé
372||Pas de vis actuel
373||Modification du pas de vis actuel
374||Temps du début du bloc en secondes
375||Tps début bloc ds périodes d'appel interpolateur
376||Variable temporelle en secondes
377||Mode d'interpol. actif ds leq. a lieu le déplac.
378||Mode d'interpolation actif
379||Mode de langage actif
380||numéro actif du porte-outil maître 
381||Numéro du multitool avec outil actif
382||Numéro de l'emplacement multitool avec outil actif
383||Consigne de l'orientation de l'outil
384||Consigne de l'orientation avec corrections
385||Correction de l'orientation de l'outil (angle).
386||Orientation corrigée
387||Correction de l'orientation de l'outil
388||Angle résiduel de l'orientation de l'outil
389||Orientation finale
390||Consigne de la rotation de l'outil
391||Consigne de la rotation avec corrections
392||Correction de la rotation d'outil (angle).
393||Correction de la rotation de l'orientation
394||Correction de la rotation d'outil
395||Angle résiduel de la rotation d'outil
396||Vecteur tournant final du bloc actuel
397||Composante X de l'outil dans le SCP
398||Composante Y de l'outil dans le SCP
399||Composante Z de l'outil dans le SCP
400||Correc. d'avance tangent. tot. pr actions synchr.
401||Limitation accélération tangentielle
402||Nombre réel de pièces
403||Temps d'exécution du programme CN sélectionné
404||Numéro de code de la transformation active
405||Transformation chaînée active
406||Élém. de correc. avec indice 0 ds la chaîne Part.
407||Élém. de correc. avec indice 1 ds la chaîne Part.
408||Élém. de correc. avec indice 2 ds la chaîne Part.
409||Élém. de correc. avec indice 3 ds la chaîne Part.
410||Élém. de correc. avec indice 0 ds la chaîne Tool.
411||Élém. de correc. avec indice 1 ds la chaîne Tool.
412||Élém. de correc. avec indice 2 ds la chaîne Tool.
413||Élém. de correc. avec indice 3 ds la chaîne Tool.
414||Nom d'une transformation cinématique active
415||Direct. de l'orient. indice 0 dans la chaîne Part.
416||Direct. de l'orient. indice 1 dans la chaîne Part.
417||Direct. de l'orient. indice 2 dans la chaîne Part.
418||Direct. de l'orient. indice 0 dans la chaîne Tool.
419||Direct. de l'orient. indice 1 dans la chaîne Tool.
420||Direct. de l'orient. indice 2 dans la chaîne Tool.
421||Pos. d'un axe d'orientation dans la chaîne ciném.
422||Paramètre de la transformation actuelle
423||Numéro du jeu act. de paramètres de transformation
424||Section avec indice 0 dans la chaîne Part.
425||Section avec indice 1 dans la chaîne Part.
426||Section avec indice 2 dans la chaîne Part.
427||Section avec indice 3 dans la chaîne Part.
428||Section avec indice 0 dans la chaîne Tool.
429||Section avec indice 1 dans la chaîne Tool.
430||Section avec indice 2 dans la chaîne Tool.
431||Section avec indice 3 dans la chaîne Tool.
432||Numéro d'outil actif
433||Outil actuel pour num. D absolus jusq. 8 chiffres
434||Correspond à actTNumber pour recherche par zone.
435||Cote de l'adaptateur ou de base de l'outil actif.
436||Données corrigées d'outil actives avant recherche
437||Correction de réglage de l'outil actif
438||Part géométrique de l'outil actif
439||Part d'usure de l'outil actif
440||Descripteur de l'outil actif
441||Longueur active de l'outil 1
442||Longueur active de l'outil 2
443||Longueur active de l'outil 3
444||Affect. compos. long. d'out. pr outils de tournage
445||Affect. compos. long. pr outils de tournage (SSL)
446||Rayon d'outil actif
447||Correction totale de l'outil actif
448||Compos. organe porte-outil sur long. de l'outil
449||Longueur totale de l'outil actif
450||Transformation active
451||Système coord. pour lim. zone travail
452||Limit. de la zone de travail spécif. coord., moins
453||Limit. de la zone de travail spécif. coord., plus
454||Limit. zone de travail spécif. coord. moins valide
455||Limit. zone de travail spécif. coord. plus valide
456||groupe de zone de travail actif dans IPO
457||Vitesse tangent. dans les coordonnées de base
458||Vitesse tangentielle dans le SCB
459||Vitesse tangentielle dans le SCP (SYNACT)
460||Vitesse tangent. dans le syst. de coord. pièce
461||Correct. add. d'avance tangent. pr actions synchr.
462||État de la fonction AFIS
463||Fonction G active en synchronisation 
464||Taux de transmission de la liaison
465||tous les axes référencés
466||Axes à l'arrêt précis
467||Facteur pour la surveillance de la durée de vie
468||Variable de compteur d'acquittements
469||Variable de compteur de commandes
470||Distance de l'emplacement MT de l'outil remplacé
471||Numéro de commande
472||N° emplacement source nouvel outil
473||N° emplacement source ancien outil
474||N° emplacement nouvel outil 
475||N° emplacement destination nouvel outil
476||N° emplacement destination ancien outil
477||Magasin source nouvel outil
478||Magasin source ancien outil
479||Magasin du nouvel outil 
480||Magasin destination nouvel outil
481||Magasin destination ancien outil
482||Numéro de l'emplacement Multitool de l'outil
483||Numéro du Multitool de l'outil
484||Nombre d'emplacements définis dans le Multitool
485||État de commande
486||Numéro du porte-outil
487||Numéro T
488||Type de codage des distances du Multitool
489||Frames de base actifs spécif. au canal
490||Informations du bloc actif dans l'interpolateur
491||Type de bloc actif dans l'interpolateur
492||Informations sur le type de bloc
493||Alarme NCK en attente
494||Affichage axes présents.
495||Compteur pour modification de la config. de l'axe
496||État du blocage de départ spécifique à un canal
497||État du canal (1 = actif)
498||Signal de l'AP sur le cycle
499||Temporisation programmée
500||Avance d'interpolation, consigne
501||Avance d'interpolation en recherche
502||Paramètre de la transformation programmée
503||No prog. Bloc de données de transfo. Rech. de bloc
504||Transformateur programmé en recherche de bloc
505||Numéro de la manivelle de contour affectée
506||Un bloc erroné s'est produit
507||Signal du cycle sur l'AP
508||Service de variables cyclique limité
509||Arrêt dans la partie de programme actuelle retardé
510||État d'erreur de PI _N_DELOBJ
511||Sens de déplacement
512||Long. traject. pour évén. de journalis. DRAW_POS
513||Fenêtre de temps pour évén. de journalis. DRAW_POS
514||Activer la correction du rapide supplémentaire
515||Exécution depuis une source externe active
516||Avance d'interpolation, correction
517||Avance d'interpolation, unités
518||Avance d'interpolation, unités (recherche)
519||Recherche de bloc active
520||G00 : axes interpol. déplacés en tant qu'axes pos.
521||À définir
522||Paramètres booléens générateur d'usinage
523||Paramètres CHAR générateur d'usinage
524||Paramètres INT générateur d'usinage
525||Paramètres DOUBLE générateur d'usinage
526||Paramètres CHAR16 générateur d'usinage
527||Paramètres CHAR160 générateur d'usinage
528||Paramètres CHAR32 générateur d'usinage
529||Dimension tableau des param. Générateur d'usinage
530||Numéro de correction outil active dans le mode ISO
531||Compteur disponible pour un nouveau LUD-ACC.
532||Fonction machine canal active
533||Tableau d'état pour le marqueur WAIT
534||Indice de la chaîne trouvée
535||Compteur pour fin de programme
536||Compteur pour la touche Reset
537||Compteur pour la touche Départ CN
538||Compteur pour le signal Départ CN
539||Long. traject. pr évén. de journalis. NEW_MOT_SEQ
540||Nombre de porte-outils dans le TOA du canal
541||Journal. : Types d'événement standard
542||Journal. : Types d'événement OEM
543||Temps d'exécution net du dernier programme CN
544||Compteur de modifications pour oldProgNetTime
545||Correction d'accélération axiale Prétraitement
546||Correction de l'à-coup axial Prétraitement
547||Correction axiale de la vitesse Prétraitement
548||Un offset d'axe du porte-outil actif
549||Un vecteur d'axe du porte-outil actif
550||Un vecteur d'offset du porte-outil actif
551||Numéro transformat.
552||Indice de l'axe d'orient. dans la chaîne ciném.
553||Indice de l'axe du canal d'un axe d'orient. (ext).
554||Indice de l'axe de canal d'un axe d'orient. (int).
555||Rotation de la broche Inverser l'outil
556||Rotation broche Inverser l'outil (rech. de bloc)
557||Valeur CUTMOD progr. en dernier
558||Valeur CUTMODK progr. en dernier
559||CUTMODK actif
560||CUTMODK actif (recherche de bloc)
561||Val. CUTMODK prog. en dern. (recherche de bloc)
562||Valeur CUTMOD prog. en dernier (recherche de bloc)
563||RE critère de changement de bloc
564||Porte-outil maître pour la sélection du tranchant
565||Offset-Normal
566||Diff. angulaire des axes d'orient. (1ère solution)
567||Diff. angulaire des axes d'orient. (2ème solution)
568||Angles des axes d'orientation (1ère solution)
569||Angles des axes d'orientation (2ème solution)
570||État calcul angulaire pour la progr. d'orientation
571||État axes d'orientation pour progr. d'orientation
572||Numéro frère outil programmé
573||Prog-Events actifs
574||Déclenchement pour la mesure du temps
575||État du programme
576||Numéro outil programmé
577||outil progr. pour num. D absolus jusq. 8 chiffres
578||Descripteur outil programmé
579||Valeur programmée de l'instruction $P_USEKT
580||NCK attend la validation d'un programme CN
581||Zone de protection compteur de modifications
582||Activer l'événement dans le prétrait. des blocs
583||Journalisation : Utilisateur actif
584||Organe porte-outil orientable actif
585||Angle des axes pour les organes porte-outil
586||Différ. angulaire de l'axe pr organes porte-outil
587||Nombre d'organes porte-outil disponibles
588||Organe porte-outil Nombre de solutions
589||Organe porte-outil État
590||Angle de rotation pour la position du tranchant
591||Angle de rotation pour position du tranchant SSL
592||Orientation de l'outil
593||Rotation actuelle de la pièce
594||Override rapide
595||Temporisation restante
596||Nombre théorique de pièces
597||Informations d'état sur JOG-Retract
598||Système référentiel d'orientation
599||Fonction avec recherche
600||État de la recherche de bloc
601||Affectation programme CN au canal d'interruption
602||La recherche de bloc attend le canal partenaire
603||Canal partenaire NCU, la recherche de bloc attend
604||Tolérance de simulation
605||Prise en charge de la simulation JobShop
606||Prise en charge de simu JobShop pour la recherche
607||Nombre de pièces spéciales (déf. de l'utilisateur)
608||blocs divisés identifiés
609||Compteur départ pr blocage départ spéc. à un canal
610||État du blocage de départ global
611||Compteur pour les démarrages CN rejetés
612||remplacé par stopCondNew
613||Compteur de changement états d'arrêt
614||Numéro d'état d'arrêt de la CN
615||Nombre d'états d'arrêt actifs
616||remplacé par stopCondParNew
617||Paramètre état d'arrêt ASCII
618||Paramètre état d'arrêt
619||Horodatage BCD pour état d'arrêt
620||Course d'arrêt active
621||Compteur de changement pour course d'arrêt
622||Suppression des instructions de langage
623||Numéro d'alarme pour contrôle de syntaxe
624||Paramètre 1 pour alarme en contrôle de syntaxe
625||Paramètre 2 pour alarme en contrôle de syntaxe
626||Paramètre 3 pour alarme en contrôle de syntaxe
627||Paramètre 4 pour alarme en contrôle de syntaxe
628||Ligne erronée dans le contrôle de syntaxe
629||État de la fonction "Contrôle de syntaxe"
630||Pas de vis actuel
631||Pas de vis actuel pour la recherche
632||Unité Temporisation
633||Temps à partir d'un changement de bloc en secondes
634||Temps à partir d'un chang. de bloc en cycles Ipo
635||Offset de rayon d'angle d'outil TOFFCR
636||Offset de longueur d'outil TOFFL
637||Offset de longueur d'outil TOFF dans le SCP
638||Offset du rayon d'outil TOFFR
639||Compteur de modif. pour données d'outil/de magasin
640||Compteur de modifications de corrections d'outil
641||Compteur de modif. de donn. de correc. d'outil ISO
642||Compteur de modifications pour données de magasin
643||Infos sur l'orientation de l'outil dans le SCP
644||Données de porte-outil actuelles
645||Numéro de la broche ou de l'outil du D actif
646||Somme de toutes les pièces fabriquées
647||Transformation active
648||Système référentiel mouvement de translation
649||Valeur de compensation OA
650||RE différence de synchronisme
651||Différence de synchronisme avec signe
652||Différ. de synchronisme du côté des val. réelles
653||État différ. synchronisme du côté des val. réelles
654||Valeur réelle de l'orientation de l'outil
655||Angle entre orient. de csg et orientation réelle
656||État de l'orientation réelle
657||Valeur réelle de la rotation de l'outil
658||Angle ent. vect. rot. csg et réel de la rot. outil
659||État du calcul de la rotation réelle
660||chemin externe pour le programme sélectionné
661||Avance pour test
662||Angle de départ du filet
663||Consigne SPR relative actuelle d'un axe
664||Distance axiale verrouillée restante dans le SCP
665||État de la programmation du diamètre
666||Course axiale début du bloc ds syst. coord. pièce
667||Dist. axiale restante pr pénétr. en oscill. ds SCP
668||Course axiale fin du bloc dans syst. coord. pièce
669||Course du point de départ du mouvement dans le SCB
670||Course du point de départ du mouvement dans le SCP
671||Consigne SCB
672||Consigne actuelle d'un axe cartésien
673||Consigne SCB, y compris les parts de correction
674||Consigne actuelle après la 1re transformation
675||Consigne actuelle après la 2re transformation
676||Consigne actuelle après la 3re transformation
677||Consigne SCP, y compris les parts de correction
678||Valeur de mesure dans le système de coord. pièce
679||Accès résult. mes. Évt déclencheur 1 dans SCP
680||Accès résult. mes. Évt déclencheur 2 dans SCP
681||Accès résult. mes. Évt déclencheur 3 dans SCP
682||Accès résult. mes. Évt déclencheur 4 dans SCP
683||Consigne du SCP relatif actuel d'un axe
684||État de l'affectation G96/G961/G962
685||Valeur de la superposition dans le sens de l'outil
686||Valeur limite par $AA_TOFF[ ] atteinte
687||Val. de diff. du lanc. au prétrait. de $AA_TOFF[ ]
688||Total de la superposition dans le sens de l'outil
689||Vit. de l'axe dans les coordonnées pièce
690||Point de réinit. sur le contour pour réaccostage
691||Distance restant à parcourir dans le SPR
692||Avance axiale, valeur réelle
693||$$/C/SEGA/actFeedRate avec avance par tour
694||Valeur réelle dans le système de coord. de base
695||Enregistr. de l'outil actif dans le syst. de base
696||$$actToolBasePosBasic avec conversion de diam.
697||$$/C/SGA/actToolBasePos avec conversion de diam.
698||Consigne actuelle relative au SCB
699||$$actToolBasPosBN avec conversion de diam.
700||La consigne actuelle dans le système de coord. SPR
701||correspond à $$actToolBasPosEN Mode=1
702||Valeur réelle position par rapport au frame WOS
703||Axe actif
704||$$/C/SEGA/axisFeedRateUnit avec avance par tour
705||Unité de l'avance de l'axe
706||Avance axiale, consigne
707||$$/C/SEGA/cmdFeedRate avec avance par tour
708||Position finale programmée dans le SCB
709||Position SPR programmée 
710||Position SPR programmée pour recherche de bloc
711||Position en diamètre ou rayon
712||Code pour axe géométrique/auxiliaire
713||Valeur DRF
714||Somme de toutes les corrections de rayon-longueur
715||Correction avance
716||No de l'axe géom.
717||Numéro de la manivelle affectée
718||Indice d'axe absolu
719||Critère fin mouv. pour interpol. sur axe individ.
720||Numéro de la manivelle d'orientation affectée
721||Spécification de l'axe
722||Sous-spécification
723||Type d'axe
724||Position actuelle du codeur SCB d'un axe
725||Position du codeur cartésien SCB d'un axe
726||Valeur réelle à la sortie de la 1re transformation
727||Valeur réelle à la sortie de la 2re transformation
728||Valeur réelle à la sortie de la 3re transformation
729||Valeur réelle SCP actuelle d'un axe
730||Valeur d'accélération axiale actuelle 
731||Valeur d'accélération actuelle en pourcentage
732||Position d'indexage actuelle
733||Affichage des alarmes en attente.
734||Statut de l'axe pour le remplacement de l'axe
735||Type d'axe concernant le remplacement de l'axe 
736||État du blocage d'axe/de broche
737||Source du blocage d'axe/de broche
738||Décalages axiaux d'un axe
739||Conditions de l'arrêt interpolateur dans le SCB
740||Conditions de l'arrêt interpolateur dans le SCM
741||État de freinage actuel
742||Axe dans le canal
743||Position de collision
744||État de couplage actuel broche asservie
745||Coupl. gén. : valeur de correc. diff. synchronisme
746||Coupl. gén. : course pour $$aaCoupCorr
