VariableID||Description
406||Elemento correc. con índice 2 en cadena de piezas.
407||Elemento correc. con índice 3 en cadena de piezas.
408||Elemento correc. con índice 0 en cadena herram.
409||Elemento correc. con índice 1 en cadena herram.
410||Elemento correc. con índice 2 en cadena herram.
411||Elemento correc. con índice 3 en cadena herram.
412||Nombre de una transformada cinemática activa
413||Direcc. orientación índice 0 en cadena de piezas.
414||Direcc. orientación índice 1 en cadena de piezas.
415||Direcc. orientación índice 2 en cadena de piezas.
416||Direcc. orientación índice 0 en cadena herram.
417||Direcc. orientación índice 1 en cadena herram.
418||Direcc. orientación índice 2 en cadena herram.
419||Posición de eje de orientación en cadena cinem.
420||Parámetros de la transformada actual
421||Número del juego de datos de transformada actual
422||Segmento con el índice 0 en la cadena de piezas.
423||Segmento con el índice 1 en la cadena de piezas.
424||Segmento con el índice 2 en la cadena de piezas.
425||Segmento con el índice 3 en la cadena de piezas.
426||Segmento con índice 0 en cadena de herramientas.
427||Segmento con índice 1 en cadena de herramientas.
428||Segmento con índice 2 en cadena de herramientas.
429||Segmento con índice 3 en cadena de herramientas.
430||Nº herramienta activo
431||Herr. activa para nº D plano hasta 8 dígitos
432||Equivale a actTNumber para búsqueda con rango.
433||Cota de adaptador y de base de herramienta activa.
434||Datos correc. herram. activos antes de la búsqueda
435||Corrección de preparación de la herramienta activa
436||Componente geométrica de la herramienta activa
437||Componente de desgaste de la herramienta activa
438||Identificador de la herramienta activa
439||Longitud de herramienta activa 1
440||Longitud de herramienta activa 2
441||Longitud de herramienta activa 3
442||Asig. componentes longitud herram. p.herr.torneado
443||Asignación comp. longitud herr. torneado (SSL)
444||Radio de herramienta activo
445||Corrección aditiva de la herramienta activa
446||Parte del portaherram. en longitud de herramienta
447||Longitud total de la herramienta activa
448||Transformada activa
449||Sistema coord. para limit. campo trabajo
450||Limit. campo trabajo espec. sist. coord. negativo
451||Limit. campo trabajo espec. sist. coord. positivo
452||Limit. campo trabajo espec. sist. coord. neg. vál.
453||Limit. campo trabajo espec. sist. coord. pos. vál.
454||Grupo de campos de trabajo activo en el IPO
455||Velocidad tray. en coord. básicas
456||Velocidad de trayectoria en el BKS
457||Velocidad de trayectoria en el WKS (SYNACT)
458||Velocidad de trayectoria en sistema coord. pieza
459||Corr.aditiva avance contorneado p. acciones síncr.
460||Estado de la función AFIS
461||Función G activa en acción síncrona 
462||Velocidad de transmisión de Link
463||Todos los ejes están referenciados.
464||Ejes en parada precisa
465||Factor para vigilancia de vida útil
466||Variable de contador de acuses
467||Variable de contador de comandos
468||Distancia puesto MT herramienta cambiada
469||Número de comando
470||Nº puesto origen nueva herramienta
471||Nº puesto origen herramienta anterior
472||Nº puesto nueva herramienta 
473||Nº puesto destino nueva herramienta
474||Nº puesto destino herramienta anterior
475||Almacén origen nueva herramienta
476||Almacén origen herramienta anterior
477||Almacén nueva herramienta 
478||Almacén destino nueva herramienta
479||Almacén destino herramienta anterior
480||Nº puesto Multitool herramienta cambiada
481||Nº Multitool herramienta
482||Número de puestos definidos en la Multitool
483||Estado de comando
484||Nº portaherramientas
485||Número T
486||Tipo codificación distancia Multitool
487||Frames base activos específ. canal
488||Información de la secuencia activa en interpolador
489||Tipo de la secuencia activa en el interpolador
490||Información tipo secuencia
491||Hay alarma de NCK.
492||Indica los ejes presentes.
493||Contador de cambios de la configuración de ejes
494||Estado del bloqueo de arranque específico de canal
495||Estado del canal (1 = activo)
496||Señal del PLC al ciclo
497||Tiempo de espera programado
498||Avance de interpolación, consigna
499||Avance de interpolación en búsqueda
500||Parámetros de la transformada programada
501||Nº juego datos transformada progr. búsqueda sec.
502||Transform. progr. en búsqueda de secuencia
503||Detectada secuencia errónea
504||Señal del ciclo al PLC
505||Servicio cíclico de variables restringido
506||Parada en área programa actual con retardo
507||Estado de error del PI _N_DELOBJ
508||Sentido desplazam.
509||Long. trayectoria para evento de registro DRAW_POS
510||Ventana de tiempo para evento de registro DRAW_POS
511||Activar corrección adicional del rápido
512||Ejecutar de externo activo
513||Avance de interpolación, corrección
514||Avance de interpolación, unidades
515||Avance interpolación, unidades (búsqueda)
516||Búsqueda sec. activa
517||G00: Ejes tray. se desplazan como ejes pos.
518||Por definir
519||Parámetros booleanos Generador de corte
520||Parámetros CHAR Generador de corte
521||Parámetros INT Generador de corte
522||Parámetros DOUBLE Generador de corte
523||Parámetros CHAR16 Generador de corte
524||Parámetros CHAR160 Generador de corte
525||Parámetros CHAR32 Generador de corte
526||Tamaño matriz parámetros Generador de corte
527||Nº corrección de herramienta activo en el modo ISO
528||Contador para nuevo LUD-ACC disponible
529||Funciones de canal de máquina activas
530||Array de estados para la marca WAIT
531||Índice del string encontrado
532||Contador para fin de programa
533||Contador para la tecla Reset
534||Contador para la tecla Arranque CN
535||Contador para la señal Arranque CN
536||Long. trayectoria para evento registro NEW_MOT_SEQ
537||Número portaherramientas en TOA del canal
538||Registro: tipos de evento estándar
539||Registro: tipos de evento OEM
540||Tiempo de ejecución neto del último programa CN
541||Contador de cambios para oldProgNetTime
542||Corr. acel. eje avance
543||Corrección tirón por eje avance
544||Corr. velocidad eje avance
545||Offset de eje del portaherramientas activo
546||Vector de eje del portaherramientas activo
547||Vector de offset del portaherramientas activo
548||Nº de transformación
549||Índice del eje de orientación en la cadena cin.
550||Índice eje de canal de eje de orientación (ext.).
551||Índice eje de canal de eje de orientación (int.).
552||Invertir sentido giro cabezal herramienta
553||Invertir sentido giro cabezal herr. (búsqueda sec)
554||Último valor progr. CUTMOD
555||Último valor progr. CUTMODK
556||CUTMODK activo
557||CUTMODK activo (búsqueda de secuencia)
558||Último valor CUTMODK progr. (búsqueda secuencia)
559||Último valor CUTMOD progr. (búsqueda de secuencia)
560||RE criterio de cambio de secuencia
561||Portaherramientas maestro para selección de filo
562||Offset normal
563||Dif. angular entre ejes orientación (1ª solución)
564||Dif. angular entre ejes orientación (2ª solución)
565||Ángulo de los ejes de orientación (1ª solución)
566||Ángulo de los ejes de orientación (2ª solución)
567||Estado cálculo de ángulo con prog. orientación
568||Estado ejes de orientación con prog. orientación
569||Número duplo herramienta programada
570||Eventos progr. activos
571||Disparador de la medición de tiempo
572||Estado del programa
573||Número herramienta programada
574||Herr. progr. para nº D plano hasta 8 dígitos
575||Identificador herramienta programada
576||Valor programado del comando $P_USEKT
577||El NCK espera autorización para un programa CN.
578||Contador cambios zona protegida
579||Activar el evento en el avance
580||Registro: usuarios activos
581||Portaherr. orientable activo
582||Ángulo de los ejes para portaherramientas
583||Diferencia angular de ejes para portaherramientas
584||Número de portaherramientas disponibles
585||Portaherramientas, número soluciones
586||Portaherramientas, estado
587||Ángulo giro para posición filo
588||Ángulo giro para posición filo SSL
589||Orientación de herramienta
590||Giro actual de la herramienta
591||Corrección de rápido
592||Tiempo de espera restante
593||Número teórico de piezas
594||Información de estado acerca de Retirada con JOG
595||Sistema referencia orientación
596||Función con búsqueda
597||Estado de la búsqueda de secuencia
598||Asignación de programa CN a canal de interrupción
599||La búsqueda de secuencia espera al canal asociado.
600||NCU canal asociado, búsqueda secuencia en espera
601||Tolerancia de simulación
602||Soporte de la simulación de JobShop
603||Soporte simulación JobShop en búsqueda
604||Número piezas especiales (def. usuario)
605||Identifica secuencias divididas.
606||Contador inicios con bloqueo arranque espec. canal
607||Estado del bloqueo de arranque global
608||Contador de arranques CN rechazados
609||Sustituido por stopCondNew
610||Contador cambios estados parada
611||Nº de estado de parada del CN
612||Número de estados de parada activos
613||Sustituido por stopCondParNew
614||Parámetro estado de parada ASCII
615||Parámetro estado de parada
616||Etiqueta de fecha/hora BCD para estado de parada
617||Operación de parada activa
618||Contador de cambios para operación de parada
619||Supresión de instrucciones de lenguaje
620||Nº alarma en comprobación sintáctica
621||Parámetro 1 de alarma en comprobación sintáctica
622||Parámetro 2 de alarma en comprobación sintáctica
623||Parámetro 3 de alarma en comprobación sintáctica
624||Parámetro 4 de alarma en comprobación sintáctica
625||Fila errónea en la comprobación sintáctica
626||Estado de la función "Comprobación sintáctica"
627||Paso de rosca actual
628||Paso de rosca actual en búsqueda
629||Unidad tiempo espera
630||Tiempo desde un cambio de secuencia, en s
631||Tiempo desde un cambio de secuencia, en ciclos IPO
632||Offset de radio de redondeo de herramienta TOFFCR
633||Offset de longitud de herramienta TOFFL
634||Offset de longitud de herramienta TOFF en el WKS
635||Offset de radio de herramienta TOFFR
636||Contador de cambios para datos herramienta/almacén
637||Contador de cambios para correcciones herramienta
638||Contador de cambios para datos correc. herram. ISO
639||Contador de cambios para datos de almacén
640||Información de orientación de herramienta en WKS
641||Datos actuales de portaherramientas
642||Número de portaherramientas o cabezal del D activo
643||Total de piezas fabricadas
644||Transformada activa
645||Sistema de referencia de translación
646||Valor de compensación OA
647||RE diferencia de sincronismo
648||Diferencia de sincronismo con signo
649||Diferencia de sincronismo de valor real
650||Estado diferencia sincronismo valor real
651||Valor real de orientación de herramienta
652||Ángulo entre consigna y valor real de orientación
653||Estado valor real de orientación
654||Valor real de giro de la herramienta
655||Ángulo entre vector cons. y vector real giro herr.
656||Estado del cálculo del valor real de giro
657||Ruta externa para el programa seleccionado
658||Avance rec. prueba
659||Ángulo de inicio del roscado
660||Consigna ENS relativa actual de un eje
661||Trayecto residual enclavado por eje en el WKS
662||Estado de la programación de diámetro
663||Trayecto eje inicio sec. sistema coordenadas pieza
664||Trayecto residual eje vaivén en WKS
665||Trayecto eje inicio sec. sistema coord. pieza
666||Trayecto desde el inicio del movimiento en el BKS
667||Trayecto desde el inicio del movimiento en el WKS
668||Consigna BKS
669||Consigna actual de un eje cartesiano
670||Consigna BKS incl. componentes superposición
671||Consigna actual tras la 1ª transformada
672||Consigna actual tras la 2ª transformada
673||Consigna actual tras la 3ª transformada
674||Consigna WKS incl. componentes superposición
675||Valor medido en el sistema de coordenadas de pieza
676||Acceso resultados med. evento disp. 1 en el WKS
677||Acceso resultados med. evento disp. 2 en el WKS
678||Acceso resultados med. evento disp. 3 en el WKS
679||Acceso resultados med. evento disp. 4 en el WKS
680||Consigna de WKS relativa actual de un eje
681||Estado de la asignación a G96/G961/G962
682||Valor de superposición en dirección a herramienta
683||Valor límite alcanzado a través de $AA_TOFF[ ]
684||Diferencia acel. y avance $AA_TOFF[ ]
685||Valor total superpos. en dirección a herramienta
686||Vel. eje en coordenadas pieza
687||Punto reposicionamiento en contorno
688||Trayecto residual en el ENS
689||Avance por eje, valor real
690||$$/C/SEGA/actFeedRate con avance/vuelta
691||Valor real en el sistema de coordenadas básico
692||Alojamiento herramienta activa en sistema básico
693||$$actToolBasePosBasic con conv. diámetro
694||$$/C/SGA/actToolBasePos con conv. diámetro
695||Consigna actual relativa al BNS
696||$$actToolBasPosBN con conv. diámetro
697||Consigna actual en el sistema de coordenadas ENS
698||Equivale a $$actToolBasPosEN Mode = 1
699||Valor real de posición referido al frame WOS
700||Eje activo
701||$$/C/SEGA/axisFeedRateUnit con avance/vuelta
702||Unidad del avance por eje
703||Avance por eje, consigna
704||$$/C/SEGA/cmdFeedRate con avance/vuelta
705||Posición ENS programada 
706||Posición ENS programada para búsqueda de secuencia
707||Posición como diámetro o radio
708||Identificación de eje geométrico/auxiliar
709||Valor DRF
710||Total de las correcciones de radio de longitud
711||Corrección de avance
712||Nº de eje geométrico
713||Número del volante asignado
714||Índice de eje absoluto
715||Criterio fin mov. con interpol. eje indiv.
716||Especificación de eje
717||Subespecificación
718||Tipo de eje
719||Posición actual de encóder de BKS de un eje
720||Posición actual cartesiana de BKS de un eje
721||Valor real a la salida de la 1ª transformada
722||Valor real a la salida de la 2ª transformada
723||Valor real a la salida de la 3ª transformada
724||Valor real actual de WKS de un eje
725||Valor actual de aceleración axial 
726||Valor actual de aceleración en porcentaje
727||Posición de división actual
728||Indica si hay alarmas presentes.
729||Estado eje respecto a cambio eje
730||Tipo eje respecto a cambio eje 
731||Estado del bloqueo de eje/cabezal
732||Fuente del bloqueo de eje/cabezal
733||Decalajes axiales de un eje
734||Condiciones para parada de interpolador en el BKS
735||Condiciones para parada de interpolador en el MKS
736||Estado de frenado actual
737||Eje en el canal
738||Posición de colisión
739||Estado de acoplamiento actual cabezal esclavo
740||Acopl. gen.: valor corrección dif. sincronismo
741||Acopl. gen.: trayecto para $$aaCoupCorr
742||Offset de posición para cabezal síncrono consigna
743||Dependencia con otros ejes
744||Selección de las cadenas de filtro de consigna
745||Trayecto eje desde inicio sec. en sis.coord.básico
746||Trayecto total de frenado, BKS
747||Parte del comando en trayecto frenado eje ax BKS.
748||Parte de corrección del trayecto de frenado, BKS
749||Parte dependiente del trayecto de frenado, BKS
750||Trayecto total de frenado, MKS
751||Parte trayecto de frenado según instrucciones, MKS
752||Parte de corrección del trayecto de frenado, MKS
753||Parte dependiente del trayecto de frenado, MKS
754||Trayecto eje desde fin sec. en sis. coord. básico
755||Trayecto residual eje vaivén en sistema básico
756||El primer sistema de medida está activo. 
757||El segundo sistema de medida está activo. 
758||El sistema de medida está activo. 
759||Autorización eje ESR
760||Estado de eje ESR
761||Disparo ESR
762||Punto fijo seleccionado
763||Consigna BNS (C), incl. comp. superposición
764||Consigna ENS (C), incl. comp. superposición
765||Estado para la posición programada 
766||Estado de sincronización del eje esclavo
767||CN, canal y nº de eje de canal del interpolador.
