VariableID||Description
74||aktuelle Bruttolaufzeit
75||aktuelle Nettolaufzeit
76||durchschnittliche Nettolaufzeit
77||Werkzeug-Eingriffszeit( in Sekunden )
78||Laufzeit des angewählten NC-Programms
79||Füllstand des IPO-Puffers (ganzzahlig in Prozent)
80||maximale Bruttolaufzeit
81||maximale Bruttolaufzeit 
82||maximale Nettolaufzeit
83||maximale Nettolaufzeit 
84||minimale Bruttolaufzeit
85||minimale Bruttolaufzeit 
86||minimale Nettolaufzeit
87||minimale Nettolaufzeit 
88||Gesamtlaufzeit NC-Programme
89||Summe der Nettolaufzeiten
90||Task ist vorhanden
91||Name der Task
92||Datenformat der Protokollierung
93||Anzahl (16Bit) des Auftretens des Events
94||Anzahl (32 Bit) wie oft das Event aufgetreten ist.
95||Index der Datenliste
96||Geschriebene Bytes im Fifo-File
97||Gelesene Bytes im Fifo-File
98||Zustand des Events
99||Zustand
100||Art des Headers im Datensatz
101||max. erreichter Füllstand Fifo-Puffer
102||max. Länge Protokollfile
103||max. erreichte Protokollfilelänge
104||Anzahl Bytes Protokollfile zu klein
105||Anzahl Einträge Fifo-Puffer zu klein
106||Protokoll-Filename
107||Allgemeiner Ergebniswert
108||Anzahl Events zu überspringen
109||Bearbeitungssperre für den Start-Trigger
110||Bearbeitungssperre für den Stop-Trigger
111||$$traceProtocolLock wirkt nicht
112||Zeitbasis
113||Translation aktiver Frame
114||Feinverschiebung eines aktiven Frames
115||Spiegeln aktiver Frame
116||Drehung aktiver Frame
117||Koordinatendrehung aktiver Frame
118||Skalierungsfaktor aktiver Frame
119||Übersetzung einstellbarer Frame
120||Feinverschiebung bei Frames
121||Spiegeln einstellbarer Frame
122||Drehung einstellbarer Frame
123||Koordinatendrehung einstellbarer Frame
124||Skalierungsfaktor einstellbarer Frame
125||Übersetzung externer Frame
126||Feinverschiebung des externen Frames
127||Spiegeln externer Frame
128||Drehung externer Frame
129||Koordinatendrehung externe Nullpunktverschiebung
130||Skalierungsfaktor externer Frame
131||Translation Grinding Frame
132||Feinverschiebung bei Frames
133||Spiegeln Grinding Frame
134||Drehung Grinding Frame
135||Koordinatendrehung Grinding Frame
136||Skalierungsfaktor Grinding Frame
137||Übersetzung
138||Feinverschiebung eines Systemframes
139||Mirror eines Systemframes
140||Drehungen eines Systemframes
141||Koordinatendrehung eines Systemframes
142||Skalierungsfaktor eines Systemframes
143||Übersetzung einstellbarer Frame
144||Feinverschiebung bei Frames
145||Spiegeln einstellbarer Frame
146||Drehung einstellbarer Frame
147||Koordinatendrehung einstellbarer Frame
148||Skalierungsfaktor einstellbarer Frame
149||MD 20080: $MC_AXCONF_CHANAX_NAME_TAB
150||Kollisionsposition in Weltkoordinaten
151||Kollision zweier Schutzbereiche
152||Deklaration eines variablen Schutzbereiches
153||Realparameter eines Schutzbereiches
154||Stringparameter eines Schutzbereiches
155||Fehlerstatus nach Aufruf der Prozedur FIXTURE
156||Abszisse Kreismitte des 1. Konturelements
157||Abszisse Kreismitte des 2. Konturelements
158||Abszisse Kreismitte des 3. Konturelements
159||Abszisse Kreismitte des 4. Konturelements
160||Abszisse Kreismitte des 5. Konturelements
161||Abszisse Kreismitte des 6. Konturelements
162||Abszisse Kreismitte des 7. Konturelements
163||Abszisse Kreismitte des 8. Konturelements
164||Abszisse Kreismitte des 9. Konturelements
165||Abszisse Kreismitte des 10. Konturelements
166||Ordinate Kreismitte des 1. Konturelements
167||Ordinate Kreismitte des 2. Konturelements
168||Ordinate Kreismitte des 3. Konturelements
169||Ordinate Kreismitte des 4. Konturelements
170||Ordinate Kreismitte des 5. Konturelements
171||Ordinate Kreismitte des 6. Konturelements
172||Ordinate Kreismitte des 7. Konturelements
173||Ordinate Kreismitte des 8. Konturelements
174||Ordinate Kreismitte des 9. Konturelements
175||Ordinate Kreismitte des 10. Konturelements
176||Abszisse Endpunkt des 1. Konturelements
177||Abszisse Endpunkt des 2. Konturelements
178||Abszisse Endpunkt des 3. Konturelements
179||Abszisse Endpunkt des 4. Konturelements
180||Abszisse Endpunkt des 5. Konturelements
181||Abszisse Endpunkt des 6. Konturelements
182||Abszisse Endpunkt des 7. Konturelements
183||Abszisse Endpunkt des 8. Konturelements
184||Abszisse Endpunkt des 9. Konturelements
185||Abszisse Endpunkt des 10. Konturelements
186||Ordinate Endpunkt des 1. Konturelements
187||Ordinate Endpunkt des 2. Konturelements
188||Ordinate Endpunkt des 3. Konturelements
189||Ordinate Endpunkt des 4. Konturelements
190||Ordinate Endpunkt des 5. Konturelements
191||Ordinate Endpunkt des 6. Konturelements
192||Ordinate Endpunkt des 7. Konturelements
193||Ordinate Endpunkt des 8. Konturelements
194||Ordinate Endpunkt des 9. Konturelements
195||Ordinate Endpunkt des 10. Konturelements
196||untere Grenze des Schutzbereichs, Applikate
197||obere Grenze des Schutzbereichs, Applikate
198||sofort aktiv nach Referenzieren
199||Anzahl der gültigen Konturelemente
200||Konturtyp des 1. Konturelementes
201||Konturtyp des 2. Konturelementes
202||Konturtyp des 3. Konturelementes
203||Konturtyp des 4. Konturelementes
204||Konturtyp des 5. Konturelementes
205||Konturtyp des 6. Konturelementes
206||Konturtyp des 7. Konturelementes
207||Konturtyp des 8. Konturelementes
208||Konturtyp des 9. Konturelementes
209||Konturtyp des 10. Konturelementes
210||Begrenzung des Schutzbereiches Applikate
211||Ebenenzuordnung des Schutzbereiches
212||Werkstück- oder werkzeugbezogener Schutzbereich
213||Fehlerstatus nach Aufruf der Prozedur WORKPIECE
214||R-Parameter 
215||axiale Beschleunigungskorrektur (ACC)
216||axiale Beschleunigungskorr. HL
217||Aktive Achstoleranz
218||EG Kopplung aktiv
219||EG Achsnummer Leitachse
220||EG Nenner Koppelfaktor
221||EG Zähler Koppelfaktor
222||EG Anzahl Leitachsen
223||EG Synchronposition Leitachse
224||EG Synchronposition Folgeachse
225||EG Kopplungsart
226||Aktiver Faktor für Rundachsweg
227||Einfluss einer Achse auf Bahngeschwindigkeit
228||axiale Ruckkorrektur (JERKLIM)
229||axiale Ruckkorrektur HL
230||Axiale Messpunktspeicherung 1
231||Axiale Messpunktspeicherung 2
232||Axiale Messpunktspeicherung 3
233||Axiale Messpunktspeicherung 4
234||1. Messpunkt
235||2. Messpunkt
236||3. Messpunkt
237||4. Messpunkt
238||Mess-Sollwinkel
239||Mess-Sollposition
240||Axiale Sollwertspeicherung
241||Synchronlaufdifferenz sollwertseitig
242||Status Synchronlaufdifferenz sollwertseitig
243||axiale Geschwindigkeitskorrektur (VELOLIM)
244||axiale Geschwindigkeitskorr. HL
245||Art der Bahnvorschubbegrenzung
246||Bahnvorschub aus Performance Justage Gründen
247||Aktuelle Endwinkeltoleranz bei Polinterpolation
248||Zuordnung Längenkomponenten für aktives Werkzeug
249||Zuordnung Längenkomponenten für aktives WZ (SSL)
250||ESR Alarm-Status
251||Grund der Aktivierung eines ASUPs
252||Zustand Achs-Container
253||Override der externen Kollisionsvermeidung
254||Kegelwinkel
255||Aktive Konturtoleranz
256||Aktiver G00 Toleranzwert der Kontur
257||Abgelatchter Restweg Bahn Werkstückkoord.-System
258||Entfernung v.Satzanfang im Basiskoordinatensystem
259||Entf. v. Satzanfang i. Werkstückkoord.-System
260||Entfernung v. Satzende im Basiskoordinatensystem
261||Entf. v.Satzende im Werkstückkoord.-System
262||Auslösung ESR
263||a0-Koeffizient n. Polynom für Synchronaktion
264||a1-Koeffizient n. Polynom für Synchronaktion
265||a2-Koeffizient n. Polynom für Synchronaktion
266||a3-Koeffizient n. Polynom für Synchronaktion
267||Unterer Grenzwert n. Polynom für Synchronaktion
268||Oberer Grenzwert n. Polynom für Synchronaktion
269||Max. Eilganggeschwindigkeit im Satz
270||Schlüssel der Bahngeschwindigkeits-Achsen
271||Zahnvorschub, Sollwert
272||Schleifeingang (Plc->Nck) lesen
273||Schleifeingang  aktivieren
274||Schleifeingang aktiv?
275||Schleifeingang (PLC->NCK) lesen
276||Schleifeingang (NCK->PLC) lesen
277||Status Kennung aktive Funktionen
278||Zeigt an, ob aktueller Kanal Handlingskanal ist
279||aktuelle Stellung der Maschine
280||aktuelle Stellung der Kanalachsen
281||Joggen von Kreisen ist angewählt
282||Koordinatensystem Handverfahren
283||Information über Schnellabheben
284||Messtaster hat geschaltet
285||Ebeneneinstellung
286||Kanal-Basisframemaske
287||Systemframe-Bitmaske
288||Ecken-Schnittwinkel
289||Soll-Schnittwinkel
290||Durchmesser
291||Anfahrrichtung
292||Schneidennummer
293||Feinverschiebung
294||Frameauswahl
295||Daten für Vermessung
296||Messpunktspeicherung
297||Globale Basisframemaske
298||Transformationsverhalten des Messinterfaces
299||Koordinatensystem des 1. Messpunktes
300||Koordinatensystem des 2. Messpunktes
301||Koordinatensystem des 3. Messpunktes
302||Koordinatensystem des 4. Messpunktes
303||Programmierbares Frame
304||Messergebnis
305||Maßeinheit
306||Semaphore Werkstückmessung
307||Koordinatensystem des Sollpunktes
308||Werkzeugnummer
309||Werkzeuglänge
310||Werkzeugeinstellung
311||Messtyp
312||Einstellbares Datenhaltungsframe
313||Gültigkeitsbits
314||Werkstück-Lagewinkel
315||Soll-Werkstücklage-Winkel
316||Werkzeugüberwachungsistwert zu Sollwert
317||Nummer der Masterspindel
318||Nummer der aktuellen Master-WZ-Halter
319||Zuordnung WKZ-Längenkomponenten für Fräswerkzeuge
320||Zuordnung Längenkomponenten für Fräs-WKZ (SSL)
321||Aktive Orientierungstoleranz
322||Aktiver G00 Toleranzwert der Orientierung
323||Bahnoverride für Synchronaktionen
324||Bahnbeschleunigung für Echtzeitereignisse
325||Bahnruck für Echtzeitereignisse
326||Normierter Bahnparameter
327||PLC-Override für Synchronaktionen
328||Bahnweg v. Satzanfang im Basiskoordinatensystem
329||Bahnweg vom Satzende im Basiskoordinatensystem
330||Aktuelle Laufzeit des Vorlaufs
331||Aktuelle Brutto-Laufzeit des Vorlaufs
332||Längste Laufzeit des Vorlaufs
333||Längste Brutto-Laufzeit des Vorlaufs
334||Kürzeste Laufzeit des Vorlaufs
335||Kürzeste Brutto-Laufzeit des Vorlaufs
336||Programmstatus gemäß $AC_PROG
337||Programmlaufzeit - Nebenzeit
338||Bearbeitungszeit des Satzes
339||Programmlaufzeit - Hauptzeit
340||kart. PTP-Fahren wird unterstützt
341||Status von "Modus reduzierte Dynamik"
342||Simulationsmode
343||Satzbearbeitungszeit in der Simulation
344||Zeitschritt in der Simulation
345||Kanalzustand gemäß $AC_STAT
346||Aktiver G00 Toleranz Faktor
347||Freispeicher Bewegungssynchronaktionen
348||Status einer Synchronaktion
349||Aktuelle Laufzeit für Synchronaktionen
350||Durchschn. Laufzeit für Synchronaktionen
351||Längste Laufzeit für Synchronaktionen
352||Tangentenwinkel am Satzendpunkt
353||aktiver Werkzeugträger
354||Triggervariable ACKnowledgeTrigger
355||Triggervariable: CoMmadTrigger
356||Kollisionsposition im MKS
357||aktive Summenkorrektur
358||aktive Summenkorrektur für Suchlauf
359||Nummer der aktiven Werkzeugschneide
360||Ersetzt durch actDNumberFanuc32
361||Korrekturspeichernummer Radius (ISO-Dialekt)
362||Entspricht actDNumber für Suchlauf mit Berechnung
363||Duplo-Nummer des aktiven Werkzeuges
364||Interpolationsvorschub, Istwert
365||Interpolationsvorschub erweitert, Istwert
366||Begrenzung Bahnvorschub
367||Index des aktiven eingestellten Frames
368||Index des aktiven eingestellten Grinding Frames
369||Ersetzt durch actHNumberFanuc32
370||Korrekturspeichernummer Länge (Fanuc)
371||Programmierte Gewindesteigung
372||Aktuelle Gewindesteigung
373||Aktuelle Gewindesteigungsänderung
374||Zeit vom Satzanfang in Sekunden
375||Zeit vom Satzanfang in Interpolationstakten
376||Zeitzelle in Sekunden
377||Aktive Interpolationsart in der verfahren wird
378||Aktive Interpolationsart
379||Aktiver Sprachmodus
380||aktive Nr. des Master-WZ-Halters 
381||Nummer des Multitools mit aktivem WZ
382||Nummer des MT-Platzes mit aktivem WZ
383||Sollwert der Werkzeugorientierung
384||Sollwert der Orientierung mit Überlagerungen
385||Überlagerung der Werkzeugorientierung (Winkel).
386||Überlagerte Orientierung
387||Überlagerung der Werkzeugorientierung
388||Restwinkel der Werkzeugorientierung
389||Endorientierung
390||Sollwert der Werkzeugdrehung
391||Sollwert der Drehung mit Überlagerungen
392||Überlagerung der Werkzeugdrehung (Winkel).
393||Überlagerte Drehung der Orientierung
394||Überlagerung der Werkzeugdrehung
395||Restwinkel der Werkzeugdrehung
396||Enddrehvektor des aktuellen Satzes
397||X-Anteil des Werkzeugs im WKS
398||Y-Anteil des Werkzeugs im WKS
399||Z-Anteil des Werkzeugs im WKS
400||Gesamter Bahnoverride für Synchronaktionen
401||Begrenzung Bahnbeschleunigung
402||Ist-Werkstückzahl
403||Laufzeit des angewählten NC-Programms
404||Codenummer der aktiven Transformation
405||Aktive verkettete Transformation
406||Korrekturelement mit Index 0 in der Part-Kette.
407||Korrekturelement mit Index 1 in der Part-Kette.
408||Korrekturelement mit Index 2 in der Part-Kette.
409||Korrekturelement mit Index 3 in der Part-Kette.
410||Korrekturelement mit Index 0 in der Tool-Kette.
411||Korrekturelement mit Index 1 in der Tool-Kette.
412||Korrekturelement mit Index 2 in der Tool-Kette.
413||Korrekturelement mit Index 3 in der Tool-Kette.
414||Name einer aktiven kinematischen Transformation
415||Orientierungsrichtung Index 0 in der Part-Kette.
416||Orientierungsrichtung Index 1 in der Part-Kette.
417||Orientierungsrichtung Index 2 in der Part-Kette.
418||Orientierungsrichtung Index 0 in der Tool-Kette.
419||Orientierungsrichtung Index 1 in der Tool-Kette.
420||Orientierungsrichtung Index 2 in der Tool-Kette.
421||Lage einer Orientierungsachse in der kin. Kette.
422||Parameter der aktuellen Transformation
423||Nummer des akt. Trafodatensatzes
424||Abschnitt mit Index 0 in der Part-Kette.
425||Abschnitt mit Index 1 in der Part-Kette.
426||Abschnitt mit Index 2 in der Part-Kette.
427||Abschnitt mit Index 3 in der Part-Kette.
428||Abschnitt mit Index 0 in der Tool-Kette.
429||Abschnitt mit Index 1 in der Tool-Kette.
430||Abschnitt mit Index 2 in der Tool-Kette.
431||Abschnitt mit Index 3 in der Tool-Kette.
432||Aktive Werkzeugnummer
433||akt. Werkzeug f. flache D-Num. bis zu 8 Stellen
434||Entspricht actTNumber für Suchlauf mit Bereich.
435||Adapter- bzw. Basismaß des aktiven Werkzeugs.
436||Aktive Werkzeug-Korrektur-Daten vor dem Suchlauf
437||Einrichtekorrektur des aktiven Werkzeugs
438||Geometrieanteil des aktiven Werkzeugs
439||Verschleißanteil des aktiven Werkzeugs
440||Bezeichner des aktiven Werkzeugs
441||Aktive Werkzeuglänge 1
442||Aktive Werkzeuglänge 2
443||Aktive Werkzeuglänge 3
444||Zuordnung WKZ-Längenkomponenten für Drehwerkzeuge
445||Zuordnung Längenkomponenten für Dreh-WKZ (SSL)
446||Aktiver Werkzeugradius
447||Summenkorrektur des aktiven Werkzeugs
448||Anteil des Werkzeugträgers an der Werkzeuglänge
449||Gesamtlänge des aktiven Werkzeugs
450||aktive Transformation
451||Koord.system für Arbeitsfeldbegr.
452||koord.spezif. Arbeitsfeldbegrenzung, minus
453||koord.spezif. Arbeitsfeldbegrenzung plus
454||Koord.spezif. Arbeitsfeldbegr. minus gültig
455||Koord.spezif. Arbeitsfeldbegr. plus gültig
456||aktive Arbeitsfeldgruppe im IPO
457||Bahngeschw. in Basiskoordinaten
458||Bahngeschwindigkeit im BKS
459||Bahngeschwindigkeit im WKS (SYNACT)
460||Bahngeschwindigkeit im Werkstückkoordinatensystem
461||add. Bahnvorschubkorrektur  für Synchronaktionen
462||Status der Funktion AFIS
463||aktive G-Funktion in Synchronaktion 
464||Link-Übertragungsrate
465||alle Achsen referenziert
466||Achsen im Genauhalt
467||Faktor für Standzeitüberwachung
468||Quittierungs-Zählervariable
469||Kommando-Zählervariable
470||Distanz des MT-Platzes des eingewechselten WZs
471||Kommandonummer
472||Quellplatznummer neues Werkzeug
473||Quellplatznummer altes Werkzeug
474||Platznummer des neuen WZ 
475||Zielplatznummer neues Werkzeug
476||Zielplatznummer altes Werkzeug
477||Quellmagazin neues Werkzeug
478||Quellmagazin altes Werkzeug
479||Magazin des neuen WZ 
480||Zielmagazin neues Werkzeug
481||Zielmagazin altes Werkzeug
482||Nummer des Multitoolplatzes des WZs
483||Nummer des Multitools des WZs
484||Anzahl der definierten Plätze im Multitool
485||Kommandostatus
486||Nummer Werkzeughalter
487||T-Nummer
488||Art der Abstandskodierung des Multitools
489||Aktive kanalspez. Basisframes
490||Informationen des aktiven Satzes im Interpolator
491||Typ des aktiven Satzes im Interpolator
492||Info über Typ des Satzes
493||NCK-Alarm steht an
494||Anzeige vorhandene Achsen.
495||Zähler für Achskonfigurationsänderung
496||Status der kanalspezifischen Startsperre
497||Kanalzustand (1=aktiv)
498||Signal von PLC an Cycle
499||Programmierte Verweilzeit
500||Interpolationsvorschub, Sollwert
501||Interpolationsvorschub bei Suchlauf
502||Parameter der programmierten Transformation
503||Nr. prog. Trafodatensatzes Satzsuchlauf
504||prog. Trafo bei Satzsuchlauf
505||Nummer des zugeordneten Kontur-Handrads
506||fehlerhafter Satz aufgetreten
507||Signal von Cycle an PLC
508||eingeschränkter zyklischer Variablendienst
509||Stop im aktuellen Programmbereich verzögert
510||Fehlerstatus des PI _N_DELOBJ
511||Verfahrrichtung
512||Bahnlänge für Protokollierevent DRAW_POS
513||Zeitfenster für Protokollierevent DRAW_POS
514||Zusätzlichen Eilgangoverride aktivieren
515||Abarbeiten von extern  aktiv
516||Interpolationsvorschub, Override
517||Interpolationsvorschub, Einheiten
518||Interpolationsvorschub, Einheiten (Suchlauf)
519||Satzsuchlauf aktiv
520||G00: Bahnachsen fahren als Pos.achsen
521||to be defined
522||Boolean Parameter Zerspanungsgenerator
523||CHAR Parameter Zerspanungsgenerator
524||INT Parameter Zerspanungsgenerator
525||DOUBLE Parameter Zerspanungsgenerator
526||CHAR16 Parameter Zerspanungsgenerator
527||CHAR160 Parameter Zerspanungsgenerator
528||CHAR32 Parameter Zerspanungsgenerator
529||Feldgröße der Parameter Zerspanungsgenerator
530||aktive Werkzeug-Korrekturnummer im ISO-Modus
531||Zähler für neuer LUD-ACC vorhanden
532||Aktive Kanal-Maschinenfunktion
533||Status-Array für den WAIT-Marker
534||Index des gefundenen Strings
535||Zähler für Programmende
536||Zähler für Reset-Taste
537||Zähler für NC-Start Taste
538||Zähler für NC-Start-Signal
539||Bahnlänge für Protokollierevent NEW_MOT_SEQ
540||Anzahl ToolHolder im TOA des Kanals
541||Protokoll.: Standard-Event-Typen
542||Protokoll.: OEM-Event-Typen
543||Nettolaufzeit des letzten NC-Programms
544||Änderungszähler für oldProgNetTime
545||axiale Beschleunigungskorr. VL
546||axiale Ruckkorrektur VL
547||axiale Geschwindigkeitskorr. VL
548||Ein Achsenoffset des aktiven Toolcarriers
549||Ein Achsvektor des aktiven Toolcarriers
550||Ein Offsetvektor des aktiven Toolcarriers
551||Trafonummer
552||Index der Orientierungsachse in der kin. Kette.
553||Kanalachsindex einer Orientierungsachse (extern).
554||Kanalachsindex einer Orientierungsachse (intern).
555||Spindeldrehr. Werkzeug invertieren
556||Spindeldrehr. Werkzeug invertieren (Satzsuchlauf)
557||Zuletzt progr. Wert CUTMOD
558||Zuletzt progr. Wert CUTMODK
559||CUTMODK aktiv
560||CUTMODK aktiv (Satzsuchlauf)
561||Zuletzt progr. Wert CUTMODK (Satzsuchlauf)
562||Zuletzt progr. Wert CUTMOD (Satzsuchlauf)
563||EG Satzwechselkriterium
564||Master-Toolholder für Anwahl der Schneide
565||Offset-Normal
566||Winkeldiff. der Orientierungsachsen (1. Lösung)
567||Winkeldiff. der Orientierungsachsen (2. Lösung)
568||Winkel der Orientierungsachsen (1. Lösung)
569||Winkel der Orientierungsachsen (2. Lösung)
570||Status Winkelberechnung bei Orientierungsprogr.
571||Status Orientierungsachsen bei Orientierungsprogr.
572||Duplo-Nummer programmiertes Werkzeug
573||Aktive Prog-Events
574||Trigger für die Zeitmessung
575||Programmzustand
576||Nummer programmiertes Werkzeug
577||progr. Werkzeug f. flache D-Num. bis zu 8 Stellen
578||Bezeichner programmiertes Werkzeug
579||Programmierter Wert des Befehls $P_USEKT
580||NCK wartet auf die Freigabe eines NC-Programms
581||Schutzbereich Änderungszähler
582||Event im Vorlauf aktivieren
583||Protokollierung: Aktive User
584||aktiver orientierb. Werkzeugträger
585||Winkel der Achsen bei Werkzeugträgern
586||Achs-Winkeldifferenz bei Werkzeugträgern
587||Zahl verfügbarer Werkzeugträger
588||Werkzeugträger Lösungsanzahl
589||Werkzeugträger Status
590||Drehwinkel f. Schneidenlage
591||Drehwinkel f. Schneidenlage SSL
592||Werkzeugorientierung
593||aktuelle Werkzeugdrehung
594||Eilgangsoverride
595||Verbleibende Verweilzeit
596||Soll-Werkstückzahl
597||Status-Informationen über JOG-Retract
598||Orientierungs-Bezugssystem
599||Funktion mit Suchlauf
600||Zustand des Satzsuchlaufs
601||Zuordnung NC-Programm zu Interrupt-Kanal
602||Satzsuchlauf wartet auf Partnerkanal
603||Partnerkanal-NCU, Satzsuchlauf wartet
604||Simulationstoleranz
605||Unterstützung der JobShop Simulation
606||Unterst. der JobShop Simul. bei Suchlauf
607||Zahl spezielle Werkstücke (Anwenderdef.)
608||kennzeichnet gesplittete Sätze
609||Startzähler bei kanalspezifischer Startsperre
610||Status der globalen Startsperre
611||Zähler für abgelehnte NC-Starts
612||ersetzt durch stopCondNew
613||Änderungszähler Haltezustände
614||Nummer Haltezustand der NC
615||Anzahl der aktiven Haltezustände
616||ersetzt durch stopCondParNew
617||Parameter Haltezustand ASCII
618||Parameter Haltezustand
619||Zeitstempel BCD für Haltezustand
620||Stopplauf aktiv
621||Änderungszähler für Stopplauf
622||Unterdrückung von Sprachbefehlen
623||Alarmnummer bei Syntaxcheck
624||Parameter 1 bei Alarm Syntaxcheck
625||Parameter 2 bei Alarm Syntaxcheck
626||Parameter 3 bei Alarm Syntaxcheck
627||Parameter 4 bei Alarm Syntaxcheck
628||Fehlerhafte Zeile beim Syntaxcheck
629||Status der Funktion "Syntaxcheck"
630||Akt. Gewindesteigung
631||Akt. Gewindesteigung bei Suchlauf
632||Einheit Verweilzeit
633||Zeit von einem Satzwechsel an in Sekunden
634||Zeit von einem Satzwechsel an in Ipo-Takten
635||Werkzeugeckenradiusoffset TOFFCR
636||Werkzeuglängenoffset TOFFL
637||Werkzeuglängenoffset TOFF im WKS
638||Werkzeugradiusoffset TOFFR
639||Änderungszähler für Werkzeug/Magazindaten
640||Änderungszähler für Werkzeugkorrekturen
641||Änderungszähler für ISO-Werkzeug-Korrekturdaten
642||Änderungszähler für Magazindaten
643||Infos über die Werkzeugorientierung im WKS
644||Aktuelle ToolHolder-Daten
645||Spindel- bzw. Werkzeugnummer des aktiven D
646||Summe aller hergestellte Werkstücke
647||Transformation aktiv
648||Translations-Bezugssystem
649||OA-Kompensationswert
650||EG Synchronlaufdifferenz
651||Synchronlaufdifferenz mit Vorzeichen
652||Synchronlaufdifferenz istwertseitig
653||Status Synchronlaufdifferenz istwertseitig
654||Istwert der Werkzeugorientierung
655||Winkel zwischen Soll- und Istorientierung
656||Status der Istorientierung
657||Istwert der Werkzeugdrehung
658||Winkel zw. Soll- und Istdrehvektor der Werkzeugdr.
659||Status der Berechnung der Istdrehung
660||externer Pfad für angewähltes Programm
661||Probelaufvorschub
662||Startwinkel bei Gewinde
663||Aktueller relativer ENS-Sollwert einer Achse
664||abgelatchter axialer Restweg im WKS-System
665||Status der Durchmesserprogrammierung
666||axialer Weg Satzanfang i. Werkstückkoord.-System
667||axialer Restweg Zustellung Pendeln im WKS-System
668||axialer Weg Satzende i. Werkstückkoord.-System
669||Weg vom Startpunkt der Bewegung im BKS
670||Weg vom Startpunkt der Bewegung im WKS
671||BKS-Sollwert
672||Aktueller Sollwert einer kartesischen Achse
673||BKS-Sollwert inkl. Überlagerungsanteile
674||Aktueller Sollwert nach der 1. Transformation
675||Aktueller Sollwert nach der 2. Transformation
676||Aktueller Sollwert nach der 3. Transformation
677||WKS-Sollwert inkl. Überlagerungsanteile
678||Messwert im Werkstückkoordinatensystem
679||Zugriff Messerg. Triggerereign. 1 im WKS
680||Zugriff Messerg. Triggerereign. 2 im WKS
681||Zugriff Messerg. Triggerereign. 3 im WKS
682||Zugriff Messerg. Triggerereign. 4 im WKS
683||Aktueller relativer WKS-Sollwert einer Achse
684||Status der G96/G961/G962-Zuordnung
685||Wert der Überlagerung in WZ-Richtung
686||Grenzwert über $AA_TOFF[ ] erreicht
687||Differenzwert HL zu VL von $AA_TOFF[ ]
688||Summenwert Überlagerung in WZ-Richtung
689||Achsgeschw. in Werkstückkoordinaten
