VariableID||Description
297||全局基本框架屏幕
298||测量接口的转换方式
299||第1测量点的坐标系
300||第2测量点的坐标系
301||第3测量点的坐标系
302||第4测量点的坐标系
303||可编程的框架
304||测量结果
305||计量单位
306||工件测量信号
307||设定点的坐标系
308||刀具号
309||刀具长度
310||刀具设置
311||测量类型
312||可设定数据管理框架
313||有效位
314||工件位置角度
315||设定工件位置角度
316||刀具监控实际值比设定值
317||主主轴编号
318||当前主站刀具刀架编号
319||铣刀长度分量分配
320||铣刀长度分量分配（SSL）
321||生效的刀具角度公差
322||生效的旋转角度公差G00
323||同步运行路径倍率
324||实时事件的轨迹加速度
325||实时事件的轨迹急动度
326||标准轨迹参数
327||同步运行PLC倍率
328||从基本坐标系统程序段开头起的轨迹长度
329||从基本坐标系统程序段末尾起的轨迹长度
330||当前预处理运行时间
331||当前预处理总运行时间
332||最长预处理运行时间
333||最长预处理总运行时间
334||最短预处理运行时间
335||最短预处理总运行时间
336||程序状态符合$AC_PROG
337||程序运行时间 - 停工时间
338||程序段加工时间
339||程序运行时间 - 生产时间
340||支持笛卡尔PTP运行
341||“低动态响应模式”的状态
342||模拟模式
343||模拟中的程序段处理时间
344||模拟中的时间步骤
345||通道状态符合$AC_STAT
346||有效G00偏差系数
347||未用存储器的运动同步运行
348||同步动作的状态
349||当前同步动作运行时间
350||同步操作平均运行时间
351||同步操作的最长运行时间
352||程序段终点的切线角度
353||有效刀架
354||触发器变量ACKnowledgeTrigger
355||触发器变量：CoMmadTrigger
356||MCS中的碰撞位置
357||有效总补偿
358||查找过程有效的总补偿
359||有效刀具刀沿编号
360||由actDNumberFanuc32替代
361||半径补偿存储器编号（ISO方言）
362||与带计算的查找过程actDNumber相符
363||有效刀具的双刀号
364||插补进给，实际值
365||插补进给扩展，实际值
366||轨迹进给率限制
367||有效设置的框架的索引
368||有效设置磨削框架的下标
369||由actHNumberFanuc32替代
370||补偿存储器长度（Fanuc）
371||程序中设定的螺距
372||当前实际螺距
373||当前实际螺距变化
374||从程序段开始的时间，单位：秒
375||插补周期中从程序段开始的时间
376||时间变量，单位：秒
377||运动中的有效插补模式
378||有效插补模式
379||有效语言模式
380||主站刀架的有效编号
381||有效刀具的多刀号
382||有效刀具的多刀位号
383||刀具角度设定值
384||刀具角度设定值，含叠加分量。
385||刀具角度叠加量。
386||叠加的旋转角度
387||刀具角度叠加量
388||刀具剩余旋转角度
389||最终旋转角度
390||刀具旋转的设定值
391||带叠加旋转的设定值
392||刀具旋转叠加（角度）。
393||叠加的方向旋转
394||刀具旋转叠加
395||刀具旋转剩余角度
396||当前程序段的最终旋转矢量
397||WCS中的刀具X分量
398||WCS中的刀具Y分量
399||WCS中的Z分量
400||同步动作的总轨迹倍率
401||轨迹加速度限制
402||实际工件数
403||所选NC程序的运行时间
404||有效传输的代码编号
405||有效的链式传输
406||Part链中带下标0的校正元素。
407||Part链中带下标1的校正元素。
408||Part链中带下标2的校正元素。
409||Part链中带下标3的校正元素。
410||Tool链中带下标0的校正元素。
411||Tool链中带下标1的校正元素。
412||Tool链中带下标2的校正元素。
413||Tool链中带下标3的校正元素。
414||有效运动转换的名称
415||Part链中带下标0的定向方向。
416||Part链中带下标1的定向方向。
417||Part链中带下标2的定向方向。
418||Tool链中带下标0的定向方向。
419||Tool链中带下标1的定向方向。
420||Tool链中带下标2的定向方向。
421||运动链中定向轴的位置
422||当前传输的参数
423||当前转换数据组的编号
424||Part链中带下标0的部分。
425||Part链中带下标1的部分。
426||Part链中带下标2的部分。
427||Part链中带下标3的部分。
428||Tool链中带下标0的部分。
429||Tool链中带下标1的部分。
430||Tool链中带下标2的部分。
431||Tool链中带下标3的部分。
432||当前刀具编号
433||使用高达8个数字构成的平面D编号的有效刀具编号
434||与带计算的查找过程actTNumber相符。
435||有效刀具的适配器或基本尺寸。
436||搜索前的有效刀具补偿数据
437||有效刀具的设定补偿
438||有效刀具的几何分量
439||有效刀具的磨损分量
440||有效刀具标识符
441||有效刀具长度1
442||有效刀具长度2
443||有效刀具长度3
444||车刀长度分量分配
445||车刀长度分量分配（SSL）
446||有效刀具半径
447||有效刀具总补偿
448||刀具长度上刀架的分量
449||有效刀具总长度
450||有效转换
451||加工区域限制坐标系
452||坐标专用的工作区域限制，负
453||正方向上坐标系统专用的加工区域限制
454||负方向上坐标系统专用的加工区域限制
455||正方向上坐标系统专用的加工区域限制
456||IPO中激活的加工区域组
457||基本坐标系统中的轨迹速度
458||BCS中的轨迹速度
459||WCS中的轨迹速度（SYNACT）
460||工件坐标系中的轨迹速度
461||同步操作的附加轨迹进给补偿
462||AFIS功能状态
463||同步动作中的有效G功能
464||链接传输率
465||所有轴已回参考点
466||轴精准停
467||寿命监控系数
468||应答计数器变量
469||计数器变量指令
470||加载刀具多刀位置的距离
471||指令编号
472||新刀具的源位置编号
473||旧刀具的源位置
474||新刀具的位置编号
475||新刀具的目标位置编号
476||旧刀具的目标位置编号
477||新刀具的源刀库
478||旧刀具的源刀库
479||新刀具的刀库
480||新刀具的目标刀库
481||旧刀具的目标刀库
482||刀具多刀位置编号
483||刀具多刀编号
484||多刀中定义位置的数量
485||指令状态
486||刀架编号
487||T编号
488||多刀间距编码类型
489||激活的通道专用基本框架
490||插补器中有效程序段的信息
491||插补器中有效程序段的类型
492||程序段类型信息
493||出现NCK报警
494||显示存在的轴。
495||轴配置修改计数器
496||通道专用的启动禁止的状态
497||通道状态（1=激活）
498||从PLC到循环的信号
499||已编程的停留时间
500||插补进给，设定值
501||查找时的插补进给
502||已编程传输的参数
503||程序段查找时已编程的转换数据组编号
504||程序段查找时已编程的传输
505||分配的轮廓手轮编号
506||出现故障程序段
507||从循环到PLC的信号
508||受限的循环变量服务
509||当前程序区域中停止延迟
510||PI _N_DELOBJ的错误状态
511||运行方向
512||记录事件DRAW_POS的轨迹长度
513||记录事件DRAW_POS的时间窗口
514||激活附加快速移动
515||外部执行激活
516||插补进给率，倍率
517||插补进给率，单位
518||插补进给，单位（查找过程）
519||程序段查找激活
520||G00：轨迹轴作为定位轴运行
521||待确定
522||切削发生器的参数（Boolen型）
523||切削发生器的CHAR参数
524||切削发生器的INT参数
525||切削发生器的参数（DOUBLE型）
526||切削发生器的CHAR16参数
527||切削发生器的CHAR160参数
528||切削发生器的CHAR32参数
529||切削发生器参数的数组大小
530||ISO模式中有效的刀具补偿编号
531||新LUD-ACC计数器可用
532||有效通道机床功能
533||WAIT标记的状态数组
534||所查找到的字符串索引
535||程序段末尾计数器
536||Reset按键计数器
537||NC启动键计数器
538||NC启动信号计数器
539||记录事件NEW_MOT_SEQ的轨迹长度
540||通道中TOA的刀架数量
541||记录：标准事件类型
542||记录：OEM事件类型
543||最后的NC程序的净运行时间
544||oldProgNetTime修改的计数器
545||预运行中的轴向加速度补偿
546||预运行中的轴向返回补偿
547||预运行中的轴向速度补偿
548||生效刀架的一个轴偏移
549||生效刀架的一个轴矢量
550||生效刀架的一个偏移矢量
551||传输号
552||运动链中的定向轴索引。
553||定向轴（外部）通道索引。
554||定向轴（内部）的通道索引。
555||刀具主轴旋转方向转向
556||刀具主轴旋转方向转向（查找过程）
557||CUTMOD最后编程的值
558||CUTMODK最后编程的值
559||CUTMODK生效
560||CUTMODK生效（程序块搜索）
561||CUTMODK最后编程的值（查找过程）
562||CUTMOD最后编程的值（查找过程）
563||电子齿轮程序段切换标准
564||刀沿选择时的主站刀架
565||偏移
566||旋转轴的角度差值（第1种解法）
567||旋转轴的角度差值（第2种解法）
568||旋转轴的角度（第1种解决方案）
569||旋转轴的角度（第2种解决方案）
570||定向设置时的角度计算状态。
571||旋转角度编程中旋转轴的状态
572||编程刀具双编号
573||生效的程序事件
574||时间测量触发器
575||程序状态
576||已编程刀具的编号
577||使用高达8个数字构成的平面D编号的已编程刀具编号
578||已编程刀具的标识
579||指令$P_USEKT的已编程值
580||NCK等待至NC程序使能
581||保护区修改计数器
582||激活预运行中的事件
583||记录：激活的用户
584||有效可定向的刀架
585||刀架上的轴角度
586||刀架上的轴角度偏差
587||可用刀架编号
588||刀架解决方案数量
589||刀架状态
590||刀沿位置旋转角度
591||程序段搜索刀沿位置的旋转角度
592||刀具方向
593||当前刀具旋转
594||快进倍率
595||剩余的停留时间
596||设定工件数
597||JOG回退的状态信息
598||定向参考系统
599||查找过程功能
600||程序段查找的状态
601||NC程序至中断通道的分配
602||程序段查找等待合作方通道
603||合作方通道，等待程序段查找
604||模拟偏差
605||JobShop模拟支持
606||查找过程时JobShop模拟支持
607||特殊工件数量（用户自定义的）
608||识别分离程序段
609||通道专用的启动禁止的启动计数器
610||全局启动禁止状态
611||取消的NC启动的计数器
612||被stopCondNew代替
613||停止状态修改计数器
614||NC停止状态编号
615||有效停止状态的数量
616||被stopCondParNew代替
617||停止状态参数ASCII
618||停止状态参数
619||停止状态时间戳BCD
620||停止运行有效
621||停止运行修改计数器
622||语言指令禁用
623||句法检查时的报警号
624||句法检查报警时的参数1
625||句法检查报警时的参数2
626||句法检查报警时的参数3
627||句法检查报警时的参数4
628||句法检查时的出错行
629||“句法检查”功能状态
630||当前实际螺距
631||搜索时的当前实际螺距
632||延迟时间单位
633||程序段切换时间，单位：秒
634||IPO循环中的程序段切换时间
635||刀具拐角半径偏移TOFFCR
636||刀具长度偏移TOFFL
637||WCS TOFF的刀具长度偏移
638||TOFFR刀具半径偏移
639||刀具数据/刀库数据的修改计数器
640||刀具补偿修改计数器
641||ISO刀具补偿数据修改计数器
642||刀库数据修改计数器
643||WCS中刀具定向的信息
644||当前刀架数据
645||有效D主轴或刀具编号
646||所有创建工件的总和
647||转换有效
648||传输参考系统
649||OA补偿值
650||电子齿轮同步运行偏差
651||带标记的同步运行偏差
652||实际值侧的同步运行差值
653||实际值侧同步运行差值状态
654||刀具定向实际值
655||设定定向和实际定向之间的角度
656||实际值定向状态
657||刀具旋转实际值
658||刀具旋转设定矢量和实际矢量之间的角度。
659||实际旋转计算状态
660||所选程序的外部路径
661||空运行进给率
662||螺纹的起始角度
663||轴当前相对SZS设定值
664||WCS系统中已保存的轴向剩余路径
665||直径编程状态
666||系统工件坐标系程序段开始的轴向距离
667||WCS中摆动进给轴向剩余路径
668||系统工件坐标系程序段末尾的轴向距离
669||BCS中从运动起点开始的路径
670||在WCS中从运动起点开始的路径
671||BCS设定值
672||笛卡尔轴当前设定值
673||包括叠加部分在内的BCS设定值
674||第1次转换后的当前设定值
675||第2次转换后的当前设定值
676||第3次转换后的当前设定值
677||包括叠加部分在内的WCS设定值
678||工件坐标系中的测量值
679||在WCS中访问触发事件1的测量结果
680||在WCS中访问触发事件2的测量结果
681||在WCS中访问触发事件3的测量结果
682||在WCS中访问触发事件4的测量结果
683||当前轴相对WCS设定值
684||G96/G961/G962分配状态
685||刀具方向上的叠加值
686||达到通过$AA_TOFF[ ]的限值
687||$AA_TOFF[ ]主运行与预运行之间的差值
688||刀具方向上的叠加总值
689||工件坐标系中的轴速度
690||轮廓重新运行的返回设定点
691||SZS中的剩余路径
692||轴进给率，实际值
693||带旋转进给率的$$/C/SEGA/actFeedRate
694||基础坐标系中的实际值
695||有效刀具的基础位置
696||带直径转换的$$actToolBasePosBasic
697||带直径转换的$$/C/SGA/actToolBasePos
698||相对BZS的当前设定值
699||带直径转换的$$actToolBasPosBN
700||ENS坐标系中的当前设定值
701||与$$actToolBasPosEN Mode=1相符
702||基于WOS框架位置实际值
703||轴有效
704||带旋转进给率的$$/C/SEGA/axisFeedRateUnit
705||轴进给率单位
706||轴进给率，设定值
707||带旋转进给率的$$/C/SEGA/cmdFeedRate
708||BCS中已编程的终点位置
709||已编程的SZS位置
710||程序段搜索已编程的SZS位置
711||作为直径或半径的位置
712||几何轴/辅助轴标识
713||DRF值
714||所有长度半径补偿的总和
715||进给率倍率值
716||几何轴编号
717||已分配的手轮编号
718||绝对轴序号
719||单轴插补时的运动终端标准
720||分配的原始手轮编号
721||轴设定
722||子设定
723||轴类型
724||轴的当前BCS编码器位置
725||轴的笛卡尔BCS编码器位置
726||第1次转换输出时的实际值
727||第2次转换输出时的实际值
728||第3次转换输出时的实际值
729||轴的当前WCS实际值
730||当前轴加速值
731||当前加速值百分比
732||当前分度位置
733||显示是否存在报警。
734||换轴时的轴状态
735||跨通道取轴时的轴类型
736||进给轴/主轴禁用状态
737||进给轴/主轴禁用来源
738||一根轴的轴向偏移
739||BCS中插补停止的条件
740||MCS中插补停止的条件
741||当前制动状态
742||通道中的轴
743||碰撞位置
744||从动轴的当前耦合状态
745||通用耦合：同步差值的补偿值
746||通用耦合： $$aaCoupCorr的行程
747||设定值侧的同步主轴定位偏移
748||与其他轴的关联性
749||设定值滤波链的选择
750||基本坐标系中从程序段开头起始的轴行程
751||总制动行程，BCS
752||轴ax在BCS中总制动行程中的指令分量。
753||制动行程的补偿分量，BCS
754||制动行程的相关分量，BCS
755||总制动行程，MCS
756||制动行程的指示部分，MCS
757||制动行程的补偿部分，MCS
758||制动行程的相关部分，MCS
759||基本坐标系中直到程序段结尾的轴行程
760||基本坐标系中横向进给往复功能的轴剩余行程
761||第一测量系统有效
762||第二测量系统有效
763||测量系统有效
764||ESR轴使能
765||ESR轴状态
766||触发ESR
767||选中的固定点
768||包含叠加分量的BZS设定值（C）
769||包含叠加分量的SZS设定值（C）
770||编程位置状态
771||从动轴的同步状态
772||插补器的NC、通道和通道轴编号
773||有急动度的轴的总运行过程
774||有急动度的轴的总运行时间
775||轴急动度总和
776||点动到位置
777||“点动到位置”有效
778||实际主值位置
779||当前主值
780||模拟主值-位置
781||模拟主值-速度
782||实际主值-速度
783||已平滑的驱动负载
784||物理轴分配
785||主从配置的当前状态
786||主从耦合的当前状态
787||轴测量有效
788||机床坐标系中的测量值
789||在MCS中访问触发事件1的测量结果
790||在MCS中访问触发事件2的测量结果
791||在MCS中访问触发事件3的测量结果
792||在MCS中访问触发事件4的测量结果
793||编程轴的叠加运动
794||达到轴补偿限值$AA_OFF
795||叠加运动的总值
796||到达固定点
797||往复中断位置1
798||往复中断位置2
799||同步动作中往复的当前反向点1
800||同步动作中往复的当前反向点2
801||运动同步动作的轴倍率
802||PLC运动同步动作倍率
803||单轴的回退位置
804||单轴回退已编程
805||轴状态“恢复位置”
806||已平滑的驱动有效功率
807||编程的分度位置
808||轴已回参考点
809||REPOS抑制有效
810||当前设定参数组
811||单轴状态
812||软件终点位置，负方向
813||软件终点位置，正方向
814||轴状态
815||主值耦合时从动轴的耦合状态
816||设定值侧的同步运行差值
817||同步差值状态
818||运动同步动作的总倍率
819||轴的总运行过程
820||高速时轴总运行过程
821||轴总运行路径
822||高速时轴总运行路径
823||轴总运行时间
824||高速时的轴总运行时间
825||根据$AA_TYP设置的轴类型
826||跨通道的轴类型
827||基础坐标中的轴速度
828||机床坐标中的轴速度
829||轨迹/轴进给率的附加补偿值
830||再次回退位置有效
831||相对于主轴/主主轴的偏移，实际值
832||轴进给率，实际值
833||当前分度位置编号
834||转速，实际值
835||实际分辨率值
836||PI服务异步模块自动调试的状态变量
837||补偿值总和
838||轴有效
839||轴进给率单位
840||轴存在
841||轴的通道编号
842||轴已连接（VDI输入信号）
843||位置，设定值
844||相对于主轴/主主轴的偏移，设定值
845||轴进给率，设定值
846||转速，设定值
847||伺服使能
848||控制器模式伺服
849||诊断信息：制动时间
850||机床轴标识
851||驱动旋转时的行程
852||DRF值
853||第2转矩限值
854||实际电机
855||驱动实际参数组编号
856||报告ZK1驱动报警
857||驱动控制模式
858||散热器温度报警
859||驱动数据组的数量。
860||电机选择（星形/三角形）
861||驱动设定参数组
862||斜坡函数发生器快速停止
863||I/F运行
864||使能反用换流器脉冲
865||驱动分配（驱动序号）
866||积分器禁用
867||直流母线状态
868||电机温度报警
869||驻留轴
870||驱动已启动
871||可配置信息
872||驱动已准备好
873||到达的启动阶段
874||设置模式
875||转速设定值平滑
876||测量系统1的补偿值总和
877||测量系统2的补偿值总和
878||位置测量系统 1 已接通
879||位置测量系统 2 已接通
880||有效测量系统
881||函数发生器状态
882||进给率倍率值
883||ForceControl功能状态
884||运行到固定挡块的附加信息
885||运行到固定挡块后的状态
886||已分配的手轮编号
887||脉冲使能反用换流器
888||绝对轴序号
889||机床轴可以控制整个驱动
890||伺服增益系数
891||跟随误差
892||驱动分配（logDriveNo）
893||测量功能状态
894||测量系统1的位置实际值。
895||测量系统2的位置实际值。
896||2个测量系统间的位置实际值差值
897||驱动服务值的单位
898||参数组编号
899||前馈控制系数转矩
900||前馈控制系数速度
901||前馈控制模式
902||遵循预设
903||PRESETS
904||PRESET
905||分度编号
906||象限错误补偿学习有效
907||轴回参考点
908||参考点凸轮
909||回参考点阶段
910||轴必须回参考点并且已回参考点
911||针对测量系统1的编码器状态
912||针对测量系统2的编码器状态
913||安全限位验收测试状态
914||验收测试状态
915||安全设定速度限值
916||在另一根轴上停止
917||轴设定
918||主轴运行方式切换状态
919||状态控制器
920||子设定
921||转矩限值
922||跟踪通道1的状态
923||跟踪通道2的状态
924||跟踪通道3的状态
925||跟踪通道4的状态
926||控制器差值
927||轮廓公差
928||轴类型
929||Enc1:绝对值编码器上的初始差值
930||第一测量系统：绝对值编码器上的计错器
931||第一测量系统：绝对值编码器接口状态
932||Enc1：绝对值编码器中的$$vaEnc1ZeroMonAct最大值
933||Enc2:绝对值编码器上的初始差值
934||第二测量系统：绝对值编码器中的计错器
935||第二测量系统：绝对值编码器接口状态
936||Enc2：绝对值编码器中的$$vaEnc2ZeroMonAct最大值
937||进给力
938||加速度DYNFINISH的适配系数
939||加速度DYNNORM的适配系数
940||加速度DYNPOS的适配系数
941||加速度DYNPREC的适配系数
942||加速度DYNROUGH的适配系数
943||加速度DYNSEMIFIN的适配系数
944||驱动参数的适配系数ADAPT1
945||驱动参数的适配系数ADAPT2
946||驱动参数的适配系数ADAPT3
947||驱动参数的适配系数ADAPT4
948||力矩前馈的适配系数
949||负向摩擦前馈的自适应系数
950||正向摩擦前馈的自适应系数
951||负载适配的输入值
952||适配生效
953||急动DYNFINISH的适配系数
954||急动DYNNORM的适配系数
955||急动DYNPOS的适配系数
956||急动DYNPREC的适配系数
957||急动DYNROUGH的适配系数
958||急动DYNSEMIFIN的适配系数
959||拐点补偿的适配系数
960||位置控制器增益适配系数
961||轴向OA总补偿值
962||轴悬垂度补偿值
963||颤振识别状态
964||从动轴/主轴的同步状态（2）
965||驱动电流实际值
966||设定值滤波链的状态
967||第1设定值滤波链有效延时
968||第2设定值滤波链有效延时
969||设定值滤波链间的位置差
970||扰动转矩/最大转矩（电机方面）
971||功率使能状态
972||丝杠螺距误差编码器1补偿值
973||编码器 1：更新计数器零监控访问
974||编码器 1：当前内部零监控值
975||第一测量系统：零脉冲监控的计错器
976||编码器 1：基础零脉冲的硬件计数器版本
977||丝杠螺距误差编码器2补偿值
978||编码器 2：更新计数器零监控访问
979||编码器 2：当前内部零监控值
980||第二测量系统：零脉冲监控的计错器
981||编码器 2：基础零脉冲的硬件计数器版本
982||“ForceControl”实际状态
983||“运行到固定挡块”实际状态
984||轴的当前MCS实际值
985||编码器1的实际值
986||编码器2的实际值
987||机床轴到插补器
988||轴的跟随误差
989||用%表示的驱动负载率
990||轴向多重误差补偿值
991||夹紧系统状态
992||电机上的模拟传感器
993||电机传感器配置
994||电机上的数字传感器
995||位置控制模式
996||驱动有效功率
997||转速控制器使能状态
998||停止 Safety Integrated
999||实际值侧的同步运行差值
1000||实际值侧同步运行差值状态
1001||轴温度补偿值
1002||驱动转矩设定值
1003||转矩限制状态信息
1004||MCS系统中负载侧的轴速度
1005||轴的有效INC权重
1006||轴的当前位置
1007||轴目标位置，机床坐标系
1008||刀沿中心
1009||程序设定的目标位置
