VariableID||Description
61||Mode de couplage par démarrage de SERUPRO
62||Comportement module couplage pour signaux VDI
63||Nombre d'axes asservis actifs
64||Nombre d'axes pilotes actifs
65||Nombre d'axes pilotes définis
66||Couplage Type de couplage réglé
67||Synchronisation Tolérance de position grossière
68||Seuil 2ème surveillance du synchronisme Grossière
69||Synchronisation Tolérance de vitesse grossière
70||Synchronisation Tolérance de position fine
71||Seuil 2ème surveillance du synchronisme Fine
72||Synchronisation Tolérance de vitesse fine
73||Niveau de remplissage du tampon IPO
74||temps d'exécution brut actuel
75||temps d'exécution net actuel
76||temps d'exécution net moyen
77||Temps d'accès à l'outil (en secondes)
78||Temps d'exécution du programme CN sélectionné
79||Niveau remplissage tampon IPO (nb entier en %)
80||temps d'exécution brut maximal
81||temps d'exécution brut maximal 
82||temps d'exécution net maximal
83||temps d'exécution net maximal 
84||temps d'exécution brut minimal
85||temps d'exécution brut minimal 
86||temps d'exécution net minimal
87||temps d'exécution net minimal 
88||Temps d'exécution total des programmes CN
89||Somme des temps d'exécution nets
90||La tâche est disponible
91||Nom de la tâche
92||Format des données de la journalisation
93||Nombre de survenues de l'événement
94||Fréquence de survenue de l'événement.
95||Indice de la liste de données
96||Octets écrits dans le fichier Fifo
97||Octets lus dans le fichier Fifo
98||État de l'événement
99||Etat
100||Type de l'en-tête dans le jeu de paramètres
101||niveau de rempliss. max. atteint pour tampon Fifo
102||longueur maximale du fichier journal
103||longueur maximale du fichier journal atteinte
104||nb d'octets duquel le fich. journal est trop petit
105||nb d'entrées duquel le tampon Fifo est trop petit
106||nom du fichier journal
107||Valeur de résultat générale
108||Nombre d'événements à ignorer
109||Blocage de l'exéc. pour le déclencheur de démarr.
110||Blocage de l'exécution pour le déclencheur d'arrêt
111||$$traceProtocolLock n'est pas effectif
112||Base temps
113||Translation d'un frame actif
114||Décalage fin d'un frame actif
115||Fonction miroir d'un frame actif
116||Rotation d'un frame actif
117||Rotation du système de coord. d'un frame actif
118||Facteur d'échelle d'un frame actif
119||Translation d'un frame réglable
120||Décalage fin pour les frames
121||Fonction miroir d'un frame réglable
122||Rotation d'un frame réglable
123||Rotation autour d'une coord. d'un frame réglable
124||Facteur d'échelle d'un frame réglable
125||Translation d'un frame externe
126||Décalage fin du frame externe
127||Fonction miroir d'un frame externe
128||Rotation d'un frame externe
129||Rotation syst. de coord. d'un décal. d'orig. ext.
130||Facteur d'échelle d'un frame externe
131||Translation d'un frame de meulage
132||Décalage fin pour les frames
133||Fonction miroir d'un frame de meulage
134||Rotation d'un frame de meulage
135||Rotation du syst. de coord. d'un frame de meulage
136||Facteur d'échelle d'un frame de meulage
137||Translation
138||Décalage fin d'un frame système
139||Miroir d'un frame système
140||Rotations d'un frame système
141||Rotation du système de coord. d'un frame système
142||Facteur d'échelle d'un frame système
143||Translation d'un frame réglable
144||Décalage fin pour les frames
145||Fonction miroir d'un frame réglable
146||Rotation d'un frame réglable
147||Rotation autour d'une coord. d'un frame réglable
148||Facteur d'échelle d'un frame réglable
149||MD 20080: $MC_AXCONF_CHANAX_NAME_TAB
150||Position de collision en coordonnées mondiales
151||Collision de deux zones de protection
152||Déclaration d'une zone de protection variable
153||Paramètre réel d'une zone de protection
154||Paramètre string d'une zone de protection
155||État d'erreur après appel de la procédure FIXTURE
156||Abscisse centre du cercle du 1er élém. de contour
157||Abscisse centre du cercle du 2er élém. de contour
158||Abscisse centre du cercle du 3er élém. de contour
159||Abscisse centre du cercle du 4er élém. de contour
160||Abscisse centre du cercle du 5er élém. de contour
161||Abscisse centre du cercle du 6er élém. de contour
162||Abscisse centre du cercle du 7er élém. de contour
163||Abscisse centre du cercle du 8er élém. de contour
164||Abscisse centre du cercle du 9er élém. de contour
165||Abscisse centre du cercle du 10er élém. de contour
166||Ordonnée centre du cercle du 1er élém. de contour
167||Ordonnée centre du cercle du 2er élém. de contour
168||Ordonnée centre du cercle du 3er élém. de contour
169||Ordonnée centre du cercle du 4er élém. de contour
170||Ordonnée centre du cercle du 5er élém. de contour
171||Ordonnée centre du cercle du 6er élém. de contour
172||Ordonnée centre du cercle du 7er élém. de contour
173||Ordonnée centre du cercle du 8er élém. de contour
174||Ordonnée centre du cercle du 9er élém. de contour
175||Ordonnée centre du cercle du 10er élém. de contour
176||Abscisse point final du 1er élément de contour
177||Abscisse point final du 2er élément de contour
178||Abscisse point final du 3er élément de contour
179||Abscisse point final du 4er élément de contour
180||Abscisse point final du 5er élément de contour
181||Abscisse point final du 6er élément de contour
182||Abscisse point final du 7er élément de contour
183||Abscisse point final du 8er élément de contour
184||Abscisse point final du 9er élément de contour
185||Abscisse point final du 10er élément de contour
186||Ordonnée point final du 1er élément de contour
187||Ordonnée point final du 2er élément de contour
188||Ordonnée point final du 3er élément de contour
189||Ordonnée point final du 4er élément de contour
190||Ordonnée point final du 5er élément de contour
191||Ordonnée point final du 6er élément de contour
192||Ordonnée point final du 7er élément de contour
193||Ordonnée point final du 8er élément de contour
194||Ordonnée point final du 9er élément de contour
195||Ordonnée point final du 10er élément de contour
196||Limite inférieure de la zone de protection, cotes
197||Limite supérieure de la zone de protection, cotes
198||immédiatement active après le référencement
199||Nombre d'éléments de contour valides
200||Type de contour du 1er élément de contour
201||Type de contour du 2er élément de contour
202||Type de contour du 3er élément de contour
203||Type de contour du 4er élément de contour
204||Type de contour du 5er élément de contour
205||Type de contour du 6er élément de contour
206||Type de contour du 7er élément de contour
207||Type de contour du 8er élément de contour
208||Type de contour du 9er élément de contour
209||Type de contour du 10er élément de contour
210||Limitation de la zone de protection, cotes
211||Affectation de niveau de la zone de protection
212||Zone de protection relative à la pièce / l'outil
213||État d'erreur après appel procédure WORKPIECE
214||Paramètre R 
215||Correction d'accélération axiale (ACC)
216||correction d'accélération axiale Exéc. blocs
217||Tolérance d'axe active
218||RE couplage actif
219||RE numéro d'axe pilote
220||RE dénominateur du facteur de couplage
221||RE compteur du facteur de couplage
222||RE nombre d'axes pilotes
223||RE position synchrone axe pilote
224||RE position synchrone axe asservi
225||RE type de couplage
226||Facteur actif pour la trajectoire de l'axe rotatif
227||Influence d'un axe sur la vitesse tangentielle
228||Correction axiale de l'à-coup (JERKLIM)
229||Correction axiale de l'à-coup Exéc. blocs
230||Enregistrement du point de mesure axial 1
231||Enregistrement du point de mesure axial 2
232||Enregistrement du point de mesure axial 3
233||Enregistrement du point de mesure axial 4
234||1er point de mesure
235||2er point de mesure
236||3er point de mesure
237||4er point de mesure
238||Angle de consigne de mesure
239||Position de consigne de mesure
240||Enregistrement de la valeur de consigne axiale
241||Différence de synchronisme du côté des val. de csg
242||État de la différ. de synchronisme côté val. csg
243||Correction axiale de la vitesse (VELOLIM)
244||Correction axiale de la vitesse Exéc. blocs
245||Tolérance angle final act. pour interpol. polynom.
246||Affect. de composantes de long. pour outil actif
247||Affect. de compos. de long. pour outil actif (SSL)
248||État de l'alarme AER
249||Motif de l'activation d'un ASUP
250||État du conteneur d'axes
251||Correction de l'évitement de collision externe
252||Angle de cône
253||Tolérance de contour active
254||Valeur de tolérance G00 active du contour
255||Dist. rest. verr. de traject. ds sys. coord. pce
256||Dist. par rap. début bloc dans syst. coord. base
257||Dist. par rap. début bloc dans syst. coord. pièce
258||Dist. par rap. fin bloc dans syst. coord. de base
259||Dist. par rap. fin bloc dans le syst. coord. pièce
260||Déclenchement AER
261||Coeff. a0 nième polynôme pour action synchrone
262||Coeff. a1 nième polynôme pour action synchrone
263||Coeff. a2 nième polynôme pour action synchrone
264||Coeff. a3 nième polynôme pour action synchrone
265||Val. lim. inf. nième polynôme pour action synchr.
266||Val. lim. sup. nième polynôme pour action synchr.
267||Vitesse rapide max. dans le bloc
268||Clé des axes de la vitesse tangentielle
269||Avance par dent, valeur de consigne
270||Lire entrée de rectification (AP->NCK)
271||Activer l'entrée de rectification
272||Entrée de rectification active ?
273||Lire entrée de rectification (AP->NCK)
274||Lire entrée de rectification (NCK->AP)
275||État du code des fonctions actives
276||Indique si canal actuel = canal de traitement
277||Position actuelle de la machine
278||Position actuelle des axes de canal
279||JOG de cercles est sélectionné
280||Système de coordonnées déplacement manuel
281||Informations sur le retrait rapide
282||Le palpeur s'est activé
283||Réglage de niveau
284||Masque du frame de base du canal
285||Masque de bits du frame système
286||Angle de coupe de coin
287||Angle de coupe de consigne
288||Diamètre
289||Sens d'accostage
290||Nº de tranchant
291||Décalage fin
292||Sélection de frame
293||Données pour la mesure
294||Enregistrement de point de mesure
295||Masque du frame de base global
296||Comportement de transformation interface de mesure
297||Système de coordonnées du 1er point de mesure
298||Système de coordonnées du 2er point de mesure
299||Système de coordonnées du 3er point de mesure
300||Système de coordonnées du 4er point de mesure
301||Frame programmable
302||Résultat mes.
303||Unité mes.
304||Sémaphore mesure de pièce
305||Système de coordonnées du point de consigne
306||Nº d'outil
307||Longueur outil
308||Réglage de l'outil
309||Type de mesure
310||Frame de gestion de données réglable
311||Bits valides
312||Angle de position de la pièce
313||Angle de position de consigne de la pièce
314||Val. réelle de surv. de l'outil par rap. à la csg
315||Numéro de la broche maître
316||Numéro du porte-outil maître actuel
317||Affect. compos. long. outil pr outils à fraiser
318||Affec. comp. long. outil pr outils à fraiser (SSL)
319||Tolérance d'orientation active
320||Valeur de tolérance active G00 de l'orientation
321||Correction avance tangent. pour actions synchrones
322||Accélér. sur traject. pour événements temps réel
323||À-coup tangentiel pour événements en temps réel
324||Paramètre de trajectoire normalisé
325||Correction de l'AP pour actions synchrones
326||Trajectoire début bloc dans syst. coord. de base
327||Traject. de fin de bloc dans syst. coord. de base
328||Temps d'exéc. actuel du prétraitement des blocs
329||Temps d'exéc. brut actuel du prétrait. des blocs
330||Temps d'exéc. le plus long du prétrait. des blocs
331||Temps d'exéc. brut le + long du prétrait. blocs
332||Temps d'exéc. le + court du prétrait. des blocs
333||Temps d'exéc. brut le + court du prétrait. blocs
334||État du programme selon $AC_PROG
335||Temps d'exécution de programme - temps morts
336||Temps de traitement du bloc
337||Temps d'exécution de programme - temps principal
338||Dépl. cartésien PTP pris en charge
339||Éléments d'action synchrones safety libres
340||Mode de simulation
341||Temps de traitement du bloc dans la simulation
342||Incrément de temps dans la simulation
343||État du canal selon $AC_STAT
344||Facteur de tolérance G00 actif
345||Actions synchrones au déplacement de mémoire libre
346||État d'une action synchrone
347||Temps d'exéc. actuel pour les actions synchrones
348||Temps d'exécution moyen des actions synchrones
349||Temps d'exéc. le + long pour actions synchrones
350||Angle de la tangente au point final du bloc
351||Organe porte-outil actif
352||Variable de déclenchement ACKnowledgeTrigger
353||Variable de déclenchement : CoMmadTrigger
354||Position de collision dans le SCM
355||correction totale active
356||correction totale active pour la recherche
357||Numéro du tranchant outil actif
358||Remplacé par actDNumberFanuc32
359||Rayon N° de mémoire de correction (dialecte ISO)
360||Correspond à actDNumber pour recherche avec calcul
361||Numéro frère de l'outil actif
362||Avance d'interpolation, valeur réelle
363||Avance d'interpolation étendue, valeur réelle
364||Limitation avance tangentielle
365||Indice du frame réglé actif
366||Indice du grinding frame réglé actif
367||Remplacé par actHNumberFanuc32
368||Longueur numéro de mémoire de correction (Fanuc)
369||Pas de vis programmé
370||Pas de vis actuel
371||Modification du pas de vis actuel
372||Temps du début du bloc en secondes
373||Tps début bloc ds périodes d'appel interpolateur
374||Variable temporelle en secondes
375||Mode d'interpol. actif ds leq. a lieu le déplac.
376||Mode d'interpolation actif
377||Mode de langage actif
378||numéro actif du porte-outil maître 
379||Numéro du multitool avec outil actif
380||Numéro de l'emplacement multitool avec outil actif
381||Consigne de l'orientation de l'outil
382||Consigne de l'orientation avec corrections
383||Correction de l'orientation de l'outil (angle).
384||Orientation corrigée
385||Correction de l'orientation de l'outil
386||Angle résiduel de l'orientation de l'outil
387||Orientation finale
388||Consigne de la rotation de l'outil
389||Consigne de la rotation avec corrections
390||Correction de la rotation d'outil (angle).
391||Correction de la rotation de l'orientation
392||Correction de la rotation d'outil
393||Angle résiduel de la rotation d'outil
394||Vecteur tournant final du bloc actuel
395||Composante X de l'outil dans le SCP
396||Composante Y de l'outil dans le SCP
397||Composante Z de l'outil dans le SCP
398||Correc. d'avance tangent. tot. pr actions synchr.
399||Limitation accélération tangentielle
400||Nombre réel de pièces
401||Temps d'exécution du programme CN sélectionné
402||Numéro de code de la transformation active
403||Transformation chaînée active
404||Élém. de correc. avec indice 0 ds la chaîne Part.
405||Élém. de correc. avec indice 1 ds la chaîne Part.
406||Élém. de correc. avec indice 2 ds la chaîne Part.
407||Élém. de correc. avec indice 3 ds la chaîne Part.
408||Élém. de correc. avec indice 0 ds la chaîne Tool.
409||Élém. de correc. avec indice 1 ds la chaîne Tool.
410||Élém. de correc. avec indice 2 ds la chaîne Tool.
411||Élém. de correc. avec indice 3 ds la chaîne Tool.
412||Nom d'une transformation cinématique active
413||Direct. de l'orient. indice 0 dans la chaîne Part.
414||Direct. de l'orient. indice 1 dans la chaîne Part.
415||Direct. de l'orient. indice 2 dans la chaîne Part.
416||Direct. de l'orient. indice 0 dans la chaîne Tool.
417||Direct. de l'orient. indice 1 dans la chaîne Tool.
418||Direct. de l'orient. indice 2 dans la chaîne Tool.
419||Pos. d'un axe d'orientation dans la chaîne ciném.
420||Paramètre de la transformation actuelle
421||Numéro du jeu act. de paramètres de transformation
422||Section avec indice 0 dans la chaîne Part.
423||Section avec indice 1 dans la chaîne Part.
424||Section avec indice 2 dans la chaîne Part.
425||Section avec indice 3 dans la chaîne Part.
426||Section avec indice 0 dans la chaîne Tool.
427||Section avec indice 1 dans la chaîne Tool.
428||Section avec indice 2 dans la chaîne Tool.
429||Section avec indice 3 dans la chaîne Tool.
430||Numéro d'outil actif
431||Outil actuel pour num. D absolus jusq. 8 chiffres
432||Correspond à actTNumber pour recherche par zone.
433||Cote de l'adaptateur ou de base de l'outil actif.
434||Données corrigées d'outil actives avant recherche
435||Correction de réglage de l'outil actif
436||Part géométrique de l'outil actif
437||Part d'usure de l'outil actif
438||Descripteur de l'outil actif
439||Longueur active de l'outil 1
440||Longueur active de l'outil 2
441||Longueur active de l'outil 3
442||Affect. compos. long. d'out. pr outils de tournage
443||Affect. compos. long. pr outils de tournage (SSL)
444||Rayon d'outil actif
445||Correction totale de l'outil actif
446||Compos. organe porte-outil sur long. de l'outil
447||Longueur totale de l'outil actif
448||Transformation active
449||Système coord. pour lim. zone travail
450||Limit. de la zone de travail spécif. coord., moins
451||Limit. de la zone de travail spécif. coord., plus
452||Limit. zone de travail spécif. coord. moins valide
453||Limit. zone de travail spécif. coord. plus valide
454||groupe de zone de travail actif dans IPO
455||Vitesse tangent. dans les coordonnées de base
456||Vitesse tangentielle dans le SCB
457||Vitesse tangentielle dans le SCP (SYNACT)
458||Vitesse tangent. dans le syst. de coord. pièce
459||Correct. add. d'avance tangent. pr actions synchr.
460||État de la fonction AFIS
461||Fonction G active en synchronisation 
462||Taux de transmission de la liaison
463||tous les axes référencés
464||Axes à l'arrêt précis
465||Facteur pour la surveillance de la durée de vie
466||Variable de compteur d'acquittements
467||Variable de compteur de commandes
468||Distance de l'emplacement MT de l'outil remplacé
469||Numéro de commande
470||N° emplacement source nouvel outil
471||N° emplacement source ancien outil
472||N° emplacement nouvel outil 
473||N° emplacement destination nouvel outil
474||N° emplacement destination ancien outil
475||Magasin source nouvel outil
476||Magasin source ancien outil
477||Magasin du nouvel outil 
478||Magasin destination nouvel outil
479||Magasin destination ancien outil
480||Numéro de l'emplacement Multitool de l'outil
481||Numéro du Multitool de l'outil
482||Nombre d'emplacements définis dans le Multitool
483||État de commande
484||Numéro du porte-outil
485||Numéro T
486||Type de codage des distances du Multitool
487||Frames de base actifs spécif. au canal
488||Informations du bloc actif dans l'interpolateur
489||Type de bloc actif dans l'interpolateur
490||Informations sur le type de bloc
491||Alarme NCK en attente
492||Affichage axes présents.
493||Compteur pour modification de la config. de l'axe
494||État du blocage de départ spécifique à un canal
495||État du canal (1 = actif)
496||Signal de l'AP sur le cycle
497||Temporisation programmée
498||Avance d'interpolation, consigne
499||Avance d'interpolation en recherche
500||Paramètre de la transformation programmée
501||No prog. Bloc de données de transfo. Rech. de bloc
502||Transformateur programmé en recherche de bloc
503||Un bloc erroné s'est produit
504||Signal du cycle sur l'AP
505||Service de variables cyclique limité
506||Arrêt dans la partie de programme actuelle retardé
507||État d'erreur de PI _N_DELOBJ
508||Sens de déplacement
509||Long. traject. pour évén. de journalis. DRAW_POS
510||Fenêtre de temps pour évén. de journalis. DRAW_POS
511||Activer la correction du rapide supplémentaire
512||Exécution depuis une source externe active
513||Avance d'interpolation, correction
514||Avance d'interpolation, unités
515||Avance d'interpolation, unités (recherche)
516||Recherche de bloc active
517||G00 : axes interpol. déplacés en tant qu'axes pos.
518||À définir
519||Paramètres booléens générateur d'usinage
520||Paramètres CHAR générateur d'usinage
521||Paramètres INT générateur d'usinage
522||Paramètres DOUBLE générateur d'usinage
523||Paramètres CHAR16 générateur d'usinage
524||Paramètres CHAR160 générateur d'usinage
525||Paramètres CHAR32 générateur d'usinage
526||Dimension tableau des param. Générateur d'usinage
527||Numéro de correction outil active dans le mode ISO
528||Compteur disponible pour un nouveau LUD-ACC.
529||Fonction machine canal active
530||Tableau d'état pour le marqueur WAIT
531||Indice de la chaîne trouvée
532||Compteur pour fin de programme
533||Compteur pour la touche Reset
534||Compteur pour la touche Départ CN
535||Compteur pour le signal Départ CN
536||Long. traject. pr évén. de journalis. NEW_MOT_SEQ
537||Nombre de porte-outils dans le TOA du canal
538||Journal. : Types d'événement standard
539||Journal. : Types d'événement OEM
540||Temps d'exécution net du dernier programme CN
541||Compteur de modifications pour oldProgNetTime
542||Correction d'accélération axiale Prétraitement
543||Correction de l'à-coup axial Prétraitement
544||Correction axiale de la vitesse Prétraitement
545||Un offset d'axe du porte-outil actif
546||Un vecteur d'axe du porte-outil actif
547||Un vecteur d'offset du porte-outil actif
548||Numéro transformat.
549||Indice de l'axe d'orient. dans la chaîne ciném.
550||Indice de l'axe du canal d'un axe d'orient. (ext).
551||Indice de l'axe de canal d'un axe d'orient. (int).
552||Rotation de la broche Inverser l'outil
553||Rotation broche Inverser l'outil (rech. de bloc)
554||Valeur CUTMOD progr. en dernier
555||Valeur CUTMODK progr. en dernier
556||CUTMODK actif
557||CUTMODK actif (recherche de bloc)
558||Val. CUTMODK prog. en dern. (recherche de bloc)
559||Valeur CUTMOD prog. en dernier (recherche de bloc)
560||RE critère de changement de bloc
561||Porte-outil maître pour la sélection du tranchant
562||Offset-Normal
563||Diff. angulaire des axes d'orient. (1ère solution)
564||Diff. angulaire des axes d'orient. (2ère solution)
565||Angles des axes d'orientation (1ère solution)
566||Angles des axes d'orientation (2ère solution)
567||État calcul angulaire pour la progr. d'orientation
568||État axes d'orientation pour progr. d'orientation
569||Numéro frère outil programmé
570||Prog-Events actifs
571||Déclenchement pour la mesure du temps
572||État du programme
573||Numéro outil programmé
574||outil progr. pour num. D absolus jusq. 8 chiffres
575||Descripteur outil programmé
576||Valeur programmée de l'instruction $P_USEKT
577||NCK attend la validation d'un programme CN
578||Zone de protection compteur de modifications
579||Activer l'événement dans le prétrait. des blocs
580||Journalisation : Utilisateur actif
581||Organe porte-outil orientable actif
582||Angle des axes pour les organes porte-outil
583||Différ. angulaire de l'axe pr organes porte-outil
584||Nombre d'organes porte-outil disponibles
585||Organe porte-outil Nombre de solutions
586||Organe porte-outil État
587||Angle de rotation pour la position du tranchant
588||Angle de rotation pour position du tranchant SSL
589||Orientation de l'outil
590||Rotation actuelle de la pièce
591||Override rapide
592||Temporisation restante
593||Nombre théorique de pièces
594||Informations d'état sur JOG-Retract
595||Système référentiel d'orientation
596||Fonction avec recherche
597||État de la recherche de bloc
598||Affectation programme CN au canal d'interruption
599||La recherche de bloc attend le canal partenaire
600||Canal partenaire NCU, la recherche de bloc attend
601||Tolérance de simulation
602||Prise en charge de la simulation JobShop
603||Prise en charge de simu JobShop pour la recherche
604||Nombre de pièces spéciales (déf. de l'utilisateur)
605||blocs divisés identifiés
606||Compteur départ pr blocage départ spéc. à un canal
607||État du blocage de départ global
608||Compteur pour les démarrages CN rejetés
609||remplacé par stopCondNew
610||Compteur de changement états d'arrêt
611||Numéro d'état d'arrêt de la CN
612||Nombre d'états d'arrêt actifs
613||remplacé par stopCondParNew
614||Paramètre état d'arrêt ASCII
615||Paramètre état d'arrêt
616||Horodatage BCD pour état d'arrêt
617||Course d'arrêt active
618||Compteur de changement pour course d'arrêt
619||Suppression des instructions de langage
620||Numéro d'alarme pour contrôle de syntaxe
621||Paramètre 1 pour alarme en contrôle de syntaxe
622||Paramètre 2 pour alarme en contrôle de syntaxe
623||Paramètre 3 pour alarme en contrôle de syntaxe
624||Paramètre 4 pour alarme en contrôle de syntaxe
625||Ligne erronée dans le contrôle de syntaxe
626||État de la fonction "Contrôle de syntaxe"
627||Pas de vis actuel
628||Pas de vis actuel pour la recherche
629||Unité Temporisation
630||Temps à partir d'un changement de bloc en secondes
631||Temps à partir d'un chang. de bloc en cycles Ipo
632||Offset de rayon d'angle d'outil TOFFCR
633||Offset de longueur d'outil TOFFL
634||Offset de longueur d'outil TOFF dans le SCP
635||Offset du rayon d'outil TOFFR
636||Compteur de modif. pour données d'outil/de magasin
637||Compteur de modifications de corrections d'outil
638||Compteur de modif. de donn. de correc. d'outil ISO
639||Compteur de modifications pour données de magasin
640||Infos sur l'orientation de l'outil dans le SCP
641||Données de porte-outil actuelles
642||Numéro de la broche ou de l'outil du D actif
643||Somme de toutes les pièces fabriquées
644||Transformation active
645||Système référentiel mouvement de translation
646||Valeur de compensation OA
647||RE différence de synchronisme
648||Différence de synchronisme avec signe
649||Différ. de synchronisme du côté des val. réelles
650||État différ. synchronisme du côté des val. réelles
651||Valeur réelle de l'orientation de l'outil
652||Angle entre orient. de csg et orientation réelle
653||État de l'orientation réelle
654||Valeur réelle de la rotation de l'outil
655||Angle ent. vect. rot. csg et réel de la rot. outil
656||État du calcul de la rotation réelle
657||chemin externe pour le programme sélectionné
658||Avance pour test
659||Angle de départ du filet
660||Consigne SPR relative actuelle d'un axe
661||Distance axiale verrouillée restante dans le SCP
662||État de la programmation du diamètre
663||Course axiale début du bloc ds syst. coord. pièce
664||Dist. axiale restante pr pénétr. en oscill. ds SCP
665||Course axiale fin du bloc dans syst. coord. pièce
666||Course du point de départ du mouvement dans le SCB
667||Course du point de départ du mouvement dans le SCP
668||Consigne SCB
669||Consigne actuelle d'un axe cartésien
670||Consigne SCB, y compris les parts de correction
671||Consigne actuelle après la 1re transformation
672||Consigne actuelle après la 2re transformation
673||Consigne actuelle après la 3re transformation
674||Consigne SCP, y compris les parts de correction
675||Valeur de mesure dans le système de coord. pièce
676||Accès résult. mes. Évt déclencheur 1 dans SCP
677||Accès résult. mes. Évt déclencheur 2 dans SCP
678||Accès résult. mes. Évt déclencheur 3 dans SCP
679||Accès résult. mes. Évt déclencheur 4 dans SCP
680||Consigne du SCP relatif actuel d'un axe
681||État de l'affectation G96/G961/G962
682||Valeur de la superposition dans le sens de l'outil
683||Valeur limite par $AA_TOFF[ ] atteinte
684||Val. de diff. du lanc. au prétrait. de $AA_TOFF[ ]
685||Total de la superposition dans le sens de l'outil
686||Vit. de l'axe dans les coordonnées pièce
687||Point de réinit. sur le contour pour réaccostage
688||Distance restant à parcourir dans le SPR
689||Avance axiale, valeur réelle
690||$$/C/SEGA/actFeedRate avec avance par tour
691||Valeur réelle dans le système de coord. de base
692||Enregistr. de l'outil actif dans le syst. de base
693||$$actToolBasePosBasic avec conversion de diam.
694||$$/C/SGA/actToolBasePos avec conversion de diam.
695||Consigne actuelle relative au SCB
696||$$actToolBasPosBN avec conversion de diam.
697||La consigne actuelle dans le système de coord. SPR
698||correspond à $$actToolBasPosEN Mode=1
699||Valeur réelle position par rapport au frame WOS
700||Axe actif
701||$$/C/SEGA/axisFeedRateUnit avec avance par tour
702||Unité de l'avance de l'axe
703||Avance axiale, consigne
704||$$/C/SEGA/cmdFeedRate avec avance par tour
705||Position SPR programmée 
706||Position SPR programmée pour recherche de bloc
707||Position en diamètre ou rayon
708||Code pour axe géométrique/auxiliaire
709||Valeur DRF
710||Somme de toutes les corrections de rayon-longueur
711||Correction avance
712||No de l'axe géom.
713||Numéro de la manivelle affectée
714||Indice d'axe absolu
715||Critère fin mouv. pour interpol. sur axe individ.
716||Spécification de l'axe
717||Sous-spécification
718||Type d'axe
719||Position actuelle du codeur SCB d'un axe
720||Position du codeur cartésien SCB d'un axe
721||Valeur réelle à la sortie de la 1re transformation
722||Valeur réelle à la sortie de la 2re transformation
723||Valeur réelle à la sortie de la 3re transformation
724||Valeur réelle SCP actuelle d'un axe
725||Valeur d'accélération axiale actuelle 
726||Valeur d'accélération actuelle en pourcentage
727||Position d'indexage actuelle
728||Affichage des alarmes en attente.
729||Statut de l'axe pour le remplacement de l'axe
730||Type d'axe concernant le remplacement de l'axe 
731||État du blocage d'axe/de broche
732||Source du blocage d'axe/de broche
733||Décalages axiaux d'un axe
734||Conditions de l'arrêt interpolateur dans le SCB
735||Conditions de l'arrêt interpolateur dans le SCM
736||État de freinage actuel
737||Axe dans le canal
738||Position de collision
739||État de couplage actuel broche asservie
740||Coupl. gén. : valeur de correc. diff. synchronisme
741||Coupl. gén. : course pour $$aaCoupCorr
742||Offset de position pour broche synchrone côté csg
743||En fonction des autres axes
744||Sélection des chaînes de filtres de la val. de csg
745||Course axiale début bloc ds syst. coord. de base
746||Distance de freinage totale, SCB
747||Partie cmde de la dist. freinage axe ax ds le SCB.
748||Partie corrective de la distance de freinage, SCB
749||Partie dépendante de la distance de freinage, SCB
